dataset_id	comparison_id	reference_arm	gene	observed_diff_pp	baseline_detection_ref_arm	null_mean_diff_pp	null_sd_diff_pp	n_null_genes	null_set_is_matched	empirical_z	n_null_at_least_as_extreme	rank_of_observed	fdr_estimable	fdr_not_estimable_reason
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCL16	-0.086382700097436	0.02520011858879336	0.473550077165263	1.9540689499852608	371	True	-0.28654709306287396	264	265	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL1	0.0	0.0002964719833975689	0.02463082836338085	0.1842222406332679	371	True	-0.13370170875520704	313	314	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL3L1	9.954238349284322	0.251704713904536	0.4412840913766678	7.120623869278551	371	True	1.3359720205066092	51	52	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCL4L2	3.947192095056329	0.3978654017195375	-0.05564773165021036	7.184814997185653	371	True	0.5571249681828248	182	183	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCR1	1.5750123930008535	0.04447079750963534	0.338726644713259	1.8595582162030957	371	True	0.6648276657946648	175	176	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCR5	0.7596142214193701	0.0038541357841683963	0.14648810544066268	0.706433626414536	371	True	0.8679175127755375	73	74	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CCR9	0.8699983019344639	0.0002964719833975689	0.019129653119195383	0.17331929217739228	371	True	4.909255271735154	3	4	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCR3	2.087867448042706	0.13993477616365255	0.2865277964567508	5.793508849836585	371	True	0.31092377663956877	230	231	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCR4	60.03280627138766	0.17551141417136082	0.9753740194092081	6.679975822579604	371	True	8.840964970614559	0	1	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CXCR6	2.308842789779816	0.0023717758671805513	0.14439020392390714	0.5714796656816963	371	True	3.787453370320738	3	4	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	CX3CR1	0.00919663352863	0.006818855618144086	0.20367999588932995	1.137157104215195	371	True	-0.17102593972265773	290	291	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	S1PR1	-0.568392191483034	0.003261191817373258	0.0973967559232505	0.759853071243838	371	True	-0.87620748352892	39	40	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	S1PR5	0.827739984969894	0.0002964719833975689	0.02845696943145408	0.19548406811682426	371	True	4.088737375062076	3	4	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	SELL	1.6433642554386196	0.005336495701156241	0.2536505724657263	1.0471329570044363	371	True	1.3271606758978227	21	22	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK1_vs_dNK3	dNK1	ACKR2	0.0278477461104439	0.0029647198339756895	0.14434394294742714	0.5449418325111411	371	True	-0.21377730591934602	288	289	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL2	-0.8330243729907115	0.02897681854516387	0.3348302682904803	2.0289971744539335	371	True	-0.575582192023258	131	132	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL3	9.952417855373492	0.746203037569944	-0.42173506894858115	5.963978978263337	371	True	1.7394683921811784	30	31	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL4	0.7491142304075747	0.9596322941646682	-0.11606680210644535	6.292915044976869	371	True	0.13748493763706932	295	296	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL5	35.45757719751333	0.4844124700239808	0.17767646921714395	6.074832139580774	371	True	5.807551536844747	0	1	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL20	1.80798139848151	0.020983213429256596	0.20017532192761578	1.2816140179376396	371	True	1.2545166126859004	61	62	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	XCL1	-5.606951692969398	0.9484412470023981	0.23715549600724325	6.484045491582256	371	True	-0.901305704372926	84	85	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	XCL2	-5.721315628920198	0.9594324540367706	0.1668478701077605	7.206890946088085	371	True	-0.8170185372687048	95	96	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCL8	3.7442596045141023	0.15787370103916867	0.06589154925852576	5.002355536145896	371	True	0.7353271930946363	109	110	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
