dataset_id	compartment	gene	nk_cpm	ambient_cpm	ref_cpm	ref_detection	nk_detection	stromal_cpm	nk_stromal_cpm_ratio	dominant_source_lineage	dominant_source_pool_share	nk_is_largest_contributor	scale_b_unmeasurable_reason	dominant_source_cpm	nk_dominant_source_cpm_ratio	scale_b_verdict_v10_myeloid_only	high_stromal_background
VT2018	Decidua	CD160	30.36179891556339	6.938713397995177	3.0315466683380854	0.011534883720930233	0.06696614258381166	0.09432878261808239	321.872052971276	T	0.5827586206896552	True	no_competing_source_NK_is_largest_contributor	22.58084946216158	1.3445817867233134	unmeasurable	False
VT2018	Decidua	KLRB1	880.6989458424772	220.48336666806895	110.00183625112481	0.2373953488372093	0.7474419765410532	1.414931739271236	622.4321084889108	T	0.6053079761566846	True	no_competing_source_NK_is_largest_contributor	1139.7316326167945	0.7727248420932348	above_pickup_band	False
VT2018	Decidua	ITGA1	80.52252345767748	34.639463961531476	10.393874291444865	0.04241860465116279	0.27817985192579653	8.978920995458719	8.96795099304287	Perivascular	0.37013103572069644	True	no_competing_source_NK_is_largest_contributor	149.0145491533018	0.5403668562244769	unmeasurable	False
VT2018	Decidua	CD9	180.96459262840335	116.09833616314151	364.1793075600947	0.47386046511627905	0.3767573413193578	4.409870587395352	41.03625923755018	Myeloid	0.3881498888003021	True	no_competing_source_NK_is_largest_contributor	364.1793075600947	0.49691069446207253	within_pickup_band	False
VT2018	Decidua	EOMES	103.09571107367523	22.009788259040253	9.842683988110666	0.04167441860465116	0.34198485982863325	0.22403085871794567	460.1853140395828	Myeloid	0.4752851711026616	True	no_competing_source_NK_is_largest_contributor	9.842683988110666	10.474349394759424	unmeasurable	False
VT2018	Decidua	TBX21	11.769074153989667	3.20898587460888	1.9685367976221337	0.008744186046511627	0.04974627734797438	0.023582195654520598	499.0660889429772	T	0.7481203007518797	True	no_competing_source_NK_is_largest_contributor	26.589284277929906	0.4426247066664534	unmeasurable	False
VT2018	Decidua	MKI67	45.68054990077103	12.62291282393567	15.19710407764287	0.03813953488372093	0.0880126445387239	0.22992640763157585	198.67465582277774	Myeloid	0.3567467652495379	True	no_competing_source_NK_is_largest_contributor	15.19710407764287	3.0058720179441094	unmeasurable	False
VT2018	Decidua	PTN	0.8615720464121279	85.64171258821824	0.47244883142931204	0.002046511627906977	0.0034938857000249564	118.3236666965571	0.007281485356785325	Stromal	0.7940024528227242	False		118.3236666965571	0.007281485356785325	unmeasurable	True
VT2018	Decidua	OGN	1.4302095970441324	53.91028640557363	0.9055269269061814	0.004093023255813954	0.006322269361949921	90.07219630244143	0.01587848032751219	Stromal	0.9633039092055485	False		90.07219630244143	0.01587848032751219	unmeasurable	True
VT2018	Decidua	SPP1	249.90758778230185	622.7292388344005	6289.908146498194	0.6511627906976745	0.4623575409699692	3.507851603609939	71.2423488853181	Myeloid	0.9469226392280519	False		6289.908146498194	0.039731516257742794	within_pickup_band	False
VT2018	Decidua	VEGFA	4.083851499993486	20.88376897954104	99.21425460015554	0.27590697674418607	0.01855086931203727	15.086709669979554	0.2706919924441696	Stromal	0.43088061963293484	False		15.086709669979554	0.2706919924441696	within_pickup_band	False
VT2018	Decidua	PGF	1.4991353607571027	19.608966371819704	1.18112207857328	0.005395348837209302	0.00640545711671242	3.8144201471187067	0.3930178907767941	Trophoblast	0.6755952380952381	False		704.7669383766325	0.0021271363327715494	unmeasurable	False
VT2018	Decidua	IGF2	7.805842740493879	508.3419109458133	33.189530407909174	0.0773953488372093	0.02961484069544963	477.27416230292874	0.016355049900102205	Stromal	0.5401357094723077	False		477.27416230292874	0.016355049900102205	within_pickup_band	False
VT2018	Decidua	ITGAD	165.62861020226748	35.85001922297508	25.394124689325523	0.10046511627906977	0.4595291573080443	0.34783738590417884	476.16678630368483	Myeloid	0.6521739130434783	True	no_competing_source_NK_is_largest_contributor	25.394124689325523	6.522320112568788	above_pickup_band	False
VT2018	Decidua	ANGPT2	1.878227061178439	17.120227063376987	0.7480439830964107	0.0035348837209302326	0.008984277514349888	2.2462041360930867	0.8361782577986501	Endothelial	0.6473556721840936	False		364.7490669725691	0.005149367692062365	unmeasurable	False
VT2018	Decidua	ANG	1.3957467151876473	25.255969965704665	22.0476121333679	0.08372093023255814	0.005906330588137426	35.69754867203055	0.03909923137891066	Stromal	0.8196832272911873	False		35.69754867203055	0.03909923137891066	within_pickup_band	False
VT2018	Decidua	IL10	3.687528358643908	10.408070096992764	103.23006966730468	0.20167441860465116	0.017053489726312286	0.27119525002698686	13.597319120732973	Myeloid	0.9155027932960894	False		103.23006966730468	0.035721455681743404	within_pickup_band	False
