dataset,grp,n,umi,tot,CP10k
7c1c3d47-3166-43e5-9a95-65ceb2d45f78,neuron,16035,191.0,459531793.0,0.004156404473193871
900fdf13-150d-4695-9f8c-4c09105ba2eb,microglia,861,49.0,1803733.0,0.2716588319889917
900fdf13-150d-4695-9f8c-4c09105ba2eb,endothelial,136,38.0,337354.0,1.1264132039341463
900fdf13-150d-4695-9f8c-4c09105ba2eb,mural,172,8.0,438491.0,0.1824438814023549
900fdf13-150d-4695-9f8c-4c09105ba2eb,astrocyte,2404,63.0,6528243.0,0.09650376065964457
900fdf13-150d-4695-9f8c-4c09105ba2eb,OPC,2110,51.0,6277129.0,0.0812473345696735
900fdf13-150d-4695-9f8c-4c09105ba2eb,oligodendrocyte,16033,248.0,51690999.0,0.04797740511844238
900fdf13-150d-4695-9f8c-4c09105ba2eb,neuron,25136,210.0,560282105.0,0.0037481118551876648
4593c820-512d-4805-a10f-c0b864a7cc8c,neuron,26270,293.0,738452162.0,0.0039677587131229765
4593c820-512d-4805-a10f-c0b864a7cc8c,microglia,507,42.0,1548605.0,0.2712118325848102
4593c820-512d-4805-a10f-c0b864a7cc8c,endothelial,44,17.0,189781.0,0.8957693341272308
4593c820-512d-4805-a10f-c0b864a7cc8c,mural,12,0.0,44014.0,0.0
4593c820-512d-4805-a10f-c0b864a7cc8c,astrocyte,1099,95.0,9706815.0,0.09786938352075321
4593c820-512d-4805-a10f-c0b864a7cc8c,OPC,1060,89.0,7607236.0,0.11699387267596273
4593c820-512d-4805-a10f-c0b864a7cc8c,oligodendrocyte,2032,62.0,9432625.0,0.06572931713070328
4976b234-9028-4b4b-8a2f-8ac59d636219,oligodendrocyte,4387,133.0,21890048.0,0.06075820391074519
4976b234-9028-4b4b-8a2f-8ac59d636219,OPC,3862,97.0,21804082.0,0.04448708273982826
4976b234-9028-4b4b-8a2f-8ac59d636219,neuron,54680,102.0,341014581.0,0.0029910744491010487
4976b234-9028-4b4b-8a2f-8ac59d636219,astrocyte,203,5.0,838278.0,0.059646083996001326
4976b234-9028-4b4b-8a2f-8ac59d636219,mural,176,5.0,556320.0,0.0898763301696865
4976b234-9028-4b4b-8a2f-8ac59d636219,endothelial,278,114.0,884484.0,1.2888870799245662
4976b234-9028-4b4b-8a2f-8ac59d636219,microglia,1431,93.0,3669808.0,0.2534192524513544
d582f63a-3c88-4e38-8cd3-8682dbe40f64,microglia,158,9.0,413298.0,0.21776055049867166
d582f63a-3c88-4e38-8cd3-8682dbe40f64,endothelial,8,5.0,16283.0,3.070687219799791
d582f63a-3c88-4e38-8cd3-8682dbe40f64,mural,9,0.0,26495.0,0.0
d582f63a-3c88-4e38-8cd3-8682dbe40f64,oligodendrocyte,1008,10.0,3482941.0,0.028711367777978437
d582f63a-3c88-4e38-8cd3-8682dbe40f64,OPC,331,4.0,1580078.0,0.025315205958186874
d582f63a-3c88-4e38-8cd3-8682dbe40f64,astrocyte,749,17.0,3103312.0,0.05478018323649056
d582f63a-3c88-4e38-8cd3-8682dbe40f64,neuron,32634,686.0,695693458.0,0.009860664810218757
40318d39-3d8f-49f4-8455-a2e1365c5c5b,neuron,27406,114.0,737747222.0,0.0015452447206910662
40318d39-3d8f-49f4-8455-a2e1365c5c5b,OPC,538,29.0,3587438.0,0.08083763398837833
40318d39-3d8f-49f4-8455-a2e1365c5c5b,oligodendrocyte,1188,9.0,4127599.0,0.021804443697171164
40318d39-3d8f-49f4-8455-a2e1365c5c5b,microglia,166,6.0,477979.0,0.1255285274039236
40318d39-3d8f-49f4-8455-a2e1365c5c5b,astrocyte,707,50.0,5563130.0,0.08987746106957774
40318d39-3d8f-49f4-8455-a2e1365c5c5b,mural,6,0.0,25124.0,0.0
40318d39-3d8f-49f4-8455-a2e1365c5c5b,endothelial,2,0.0,9567.0,0.0
715327a6-7978-4896-ba91-69d6b04dbbfb,neuron,25636,69.0,667497277.0,0.0010337120820943814
715327a6-7978-4896-ba91-69d6b04dbbfb,mural,35,0.0,135912.0,0.0
715327a6-7978-4896-ba91-69d6b04dbbfb,endothelial,88,49.0,430284.0,1.1387827574346245
715327a6-7978-4896-ba91-69d6b04dbbfb,astrocyte,4149,225.0,30440545.0,0.07391457675938456
715327a6-7978-4896-ba91-69d6b04dbbfb,oligodendrocyte,6028,237.0,30875603.0,0.07675963445960877
715327a6-7978-4896-ba91-69d6b04dbbfb,OPC,1652,95.0,14898766.0,0.06376367009187203
715327a6-7978-4896-ba91-69d6b04dbbfb,microglia,2369,184.0,8439466.0,0.21802327303646937
c05e6940-729c-47bd-a2a6-6ce3730c4919,oligodendrocyte,3957,94.0,15504497.0,0.06062757147168334
c05e6940-729c-47bd-a2a6-6ce3730c4919,neuron,2152,6.0,11956241.0,0.00501829964785755
c05e6940-729c-47bd-a2a6-6ce3730c4919,OPC,855,32.0,5361862.0,0.05968076015384208
c05e6940-729c-47bd-a2a6-6ce3730c4919,microglia,550,48.0,1763912.0,0.2721224188054733
c05e6940-729c-47bd-a2a6-6ce3730c4919,astrocyte,796,18.0,2060134.0,0.08737295729306929
acae7679-d077-461c-b857-ee6ccfeb267f,microglia,1723,157.0,5444876.0,0.28834449122440986
acae7679-d077-461c-b857-ee6ccfeb267f,endothelial,271,90.0,977122.0,0.9210722918939498
acae7679-d077-461c-b857-ee6ccfeb267f,mural,69,3.0,252476.0,0.11882317527210508
acae7679-d077-461c-b857-ee6ccfeb267f,oligodendrocyte,7994,251.0,42198826.0,0.0594803277228613
acae7679-d077-461c-b857-ee6ccfeb267f,OPC,5693,422.0,38441677.0,0.10977668846236859
acae7679-d077-461c-b857-ee6ccfeb267f,astrocyte,7354,476.0,47303268.0,0.10062729704002692
acae7679-d077-461c-b857-ee6ccfeb267f,neuron,14677,223.0,741105077.0,0.003009020001626571
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,microglia,465,52.0,1479285.0,0.3515211740807214
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,endothelial,17,5.0,66092.0,0.7565212128548084
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,mural,11,0.0,36042.0,0.0
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,oligodendrocyte,2558,75.0,12246711.0,0.06124093236134992
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,astrocyte,1060,56.0,7235378.0,0.07739747667640862
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,neuron,33357,86.0,684650530.0,0.001256115291402754
43b7e156-65b3-4a7b-8c7a-08528e4b21d0,OPC,655,26.0,4028063.0,0.06454715330917118
639ffc23-14db-4060-9027-3c90314200f8,neuron,32527,631.0,693507066.0,0.009098681627563979
639ffc23-14db-4060-9027-3c90314200f8,oligodendrocyte,1530,17.0,6198995.0,0.027423800148249838
639ffc23-14db-4060-9027-3c90314200f8,OPC,276,5.0,1543337.0,0.032397331237441984
639ffc23-14db-4060-9027-3c90314200f8,astrocyte,667,16.0,3871144.0,0.04133145137458075
639ffc23-14db-4060-9027-3c90314200f8,mural,6,0.0,14260.0,0.0
639ffc23-14db-4060-9027-3c90314200f8,endothelial,11,2.0,33706.0,0.5933661662611998
639ffc23-14db-4060-9027-3c90314200f8,microglia,261,19.0,644146.0,0.2949641851381519
f5a04dff-d394-4023-8811-65494e8bb11d,neuron,30723,212.0,870446873.0,0.0024355306058983337
f5a04dff-d394-4023-8811-65494e8bb11d,oligodendrocyte,2017,30.0,5761516.0,0.05206962889628355
f5a04dff-d394-4023-8811-65494e8bb11d,OPC,398,7.0,2649905.0,0.02641604132978352
f5a04dff-d394-4023-8811-65494e8bb11d,astrocyte,865,53.0,7063322.0,0.0750355144505659
f5a04dff-d394-4023-8811-65494e8bb11d,mural,20,1.0,69022.0,0.14488134218075396
f5a04dff-d394-4023-8811-65494e8bb11d,endothelial,22,9.0,61606.0,1.4608966659091647
f5a04dff-d394-4023-8811-65494e8bb11d,microglia,291,24.0,650767.0,0.368795590434057
3f31f8ce-bbf6-4df8-8203-aa240ed03026,oligodendrocyte,1761,40.0,10083303.0,0.03966954082407322
3f31f8ce-bbf6-4df8-8203-aa240ed03026,OPC,506,22.0,3063392.0,0.07181581723788533
3f31f8ce-bbf6-4df8-8203-aa240ed03026,astrocyte,783,39.0,5077454.0,0.07681014933862522
3f31f8ce-bbf6-4df8-8203-aa240ed03026,mural,3,0.0,9304.0,0.0
3f31f8ce-bbf6-4df8-8203-aa240ed03026,endothelial,17,3.0,78388.0,0.38271163953666376
3f31f8ce-bbf6-4df8-8203-aa240ed03026,microglia,552,42.0,1466119.0,0.28647060709260297
3f31f8ce-bbf6-4df8-8203-aa240ed03026,neuron,28494,396.0,826603069.0,0.004790691141264079
1185a7d3-a9c1-4280-9ba5-d61895b15cac,neuron,34358,216.0,790489293.0,0.0027324848282290395
1185a7d3-a9c1-4280-9ba5-d61895b15cac,astrocyte,1173,72.0,7779597.0,0.09254978117761113
1185a7d3-a9c1-4280-9ba5-d61895b15cac,mural,8,0.0,20196.0,0.0
1185a7d3-a9c1-4280-9ba5-d61895b15cac,endothelial,60,32.0,264074.0,1.21178154608178
1185a7d3-a9c1-4280-9ba5-d61895b15cac,microglia,393,36.0,991396.0,0.36312432166359354
1185a7d3-a9c1-4280-9ba5-d61895b15cac,oligodendrocyte,1535,32.0,5440791.0,0.05881497745456497
1185a7d3-a9c1-4280-9ba5-d61895b15cac,OPC,662,40.0,4096485.0,0.09764468806794117
ecd9230d-c571-4dab-abd3-8b54c74833f0,neuron,30449,138.0,657075448.0,0.0021002154382733836
ecd9230d-c571-4dab-abd3-8b54c74833f0,oligodendrocyte,9659,199.0,34791411.0,0.05719802511027794
ecd9230d-c571-4dab-abd3-8b54c74833f0,OPC,1392,69.0,5950459.0,0.11595744126629559
ecd9230d-c571-4dab-abd3-8b54c74833f0,astrocyte,2527,68.0,9295580.0,0.07315304693198273
ecd9230d-c571-4dab-abd3-8b54c74833f0,mural,231,6.0,572214.0,0.10485587559898919
ecd9230d-c571-4dab-abd3-8b54c74833f0,endothelial,144,38.0,302992.0,1.2541585256376406
ecd9230d-c571-4dab-abd3-8b54c74833f0,microglia,1474,106.0,3784025.0,0.2801249991741598
d288b10a-643e-44bd-b451-96e9588b2ee5,microglia,275,17.0,655205.0,0.2594607794507063
d288b10a-643e-44bd-b451-96e9588b2ee5,endothelial,6,2.0,15490.0,1.2911555842479019
d288b10a-643e-44bd-b451-96e9588b2ee5,mural,10,1.0,24511.0,0.40798009057158013
d288b10a-643e-44bd-b451-96e9588b2ee5,astrocyte,966,28.0,4878405.0,0.057395808671071795
d288b10a-643e-44bd-b451-96e9588b2ee5,neuron,35993,651.0,768146176.0,0.008474949434624277
d288b10a-643e-44bd-b451-96e9588b2ee5,oligodendrocyte,1312,30.0,5036012.0,0.059570946216966916
d288b10a-643e-44bd-b451-96e9588b2ee5,OPC,459,13.0,2476430.0,0.05249492212580206
529bb209-9d7b-44da-bfa4-f6e4745c46c2,neuron,29889,206.0,907635072.0,0.0022696346401210902
529bb209-9d7b-44da-bfa4-f6e4745c46c2,OPC,406,8.0,2739326.0,0.029204264114603373
529bb209-9d7b-44da-bfa4-f6e4745c46c2,oligodendrocyte,1297,12.0,4858843.0,0.024697237593394147
529bb209-9d7b-44da-bfa4-f6e4745c46c2,astrocyte,753,33.0,6270858.0,0.0526243777167335
529bb209-9d7b-44da-bfa4-f6e4745c46c2,mural,9,2.0,36784.0,0.5437146585471945
529bb209-9d7b-44da-bfa4-f6e4745c46c2,endothelial,8,2.0,39556.0,0.5056122964910507
529bb209-9d7b-44da-bfa4-f6e4745c46c2,microglia,181,10.0,486872.0,0.20539279317767298
31f04740-c712-4c4b-a3f8-55c0506b3034,neuron,27853,1180.0,725964585.0,0.016254236423943462
31f04740-c712-4c4b-a3f8-55c0506b3034,oligodendrocyte,7591,271.0,53044672.0,0.05108901418034972
31f04740-c712-4c4b-a3f8-55c0506b3034,OPC,998,64.0,10618091.0,0.06027448813539082
31f04740-c712-4c4b-a3f8-55c0506b3034,astrocyte,2663,194.0,18567809.0,0.1044819019842352
31f04740-c712-4c4b-a3f8-55c0506b3034,mural,11,0.0,53275.0,0.0
31f04740-c712-4c4b-a3f8-55c0506b3034,endothelial,18,12.0,93997.0,1.276636488398566
31f04740-c712-4c4b-a3f8-55c0506b3034,microglia,887,130.0,3520934.0,0.3692202125913181
d02287f3-408b-438d-9131-999e460cbd0e,neuron,32175,307.0,879892919.0,0.0034890609228780487
d02287f3-408b-438d-9131-999e460cbd0e,oligodendrocyte,2043,61.0,11029084.0,0.05530831028215943
d02287f3-408b-438d-9131-999e460cbd0e,OPC,852,59.0,5773229.0,0.10219584222278381
d02287f3-408b-438d-9131-999e460cbd0e,astrocyte,1201,76.0,8426183.0,0.09019505035672735
d02287f3-408b-438d-9131-999e460cbd0e,mural,11,0.0,45307.0,0.0
d02287f3-408b-438d-9131-999e460cbd0e,endothelial,43,27.0,239215.0,1.1286917626403026
d02287f3-408b-438d-9131-999e460cbd0e,microglia,532,34.0,1419060.0,0.23959522500810396
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,neuron,29852,290.0,911388196.0,0.0031819591396156288
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,oligodendrocyte,1208,23.0,4685683.0,0.04908569359045416
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,OPC,452,23.0,2356529.0,0.09760117528789164
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,astrocyte,820,34.0,5853225.0,0.05808763544883376
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,mural,9,0.0,31574.0,0.0
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,endothelial,4,1.0,12292.0,0.8135372600065083
46ff9dc2-3d87-4b36-91aa-ffa8aa13c52e,microglia,345,21.0,840329.0,0.24990212166901296
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,microglia,436,27.0,785991.0,0.34351538376393626
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,endothelial,103,22.0,203863.0,1.0791560999298548
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,mural,201,12.0,426282.0,0.28150379326361424
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,oligodendrocyte,5359,107.0,18740159.0,0.05709663402535699
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,OPC,779,10.0,2331743.0,0.04288637298364357
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,neuron,40223,303.0,692792441.0,0.004373604301493815
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,astrocyte,1219,27.0,3471980.0,0.07776542491604214
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,neuron,35308,1025.0,781037649.0,0.013123567107326473
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,astrocyte,1157,25.0,7240061.0,0.034530095809966244
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,OPC,530,15.0,3009263.0,0.04984609188362732
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,oligodendrocyte,1509,41.0,6908261.0,0.059349234199460615
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,mural,11,0.0,23367.0,0.0
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,endothelial,20,3.0,62969.0,0.4764249074941638
949ec7fc-ac54-47c9-bb6f-ee9e67688cce,microglia,357,24.0,929359.0,0.25824250908421825
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,neuron,35694,916.0,863274731.0,0.010610758859336981
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,microglia,204,7.0,470063.0,0.1489162091038861
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,endothelial,28,5.0,71629.0,0.6980412961230786
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,mural,14,1.0,25882.0,0.3863689050305231
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,oligodendrocyte,1107,17.0,4270927.0,0.039804005078991046
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,OPC,359,6.0,1781475.0,0.03367995621605692
6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,astrocyte,829,22.0,4274450.0,0.05146860999660775
9f499d32-400d-4c42-ac9a-fb1481844fee,neuron,36588,89.0,727313266.0,0.001223681791059205
9f499d32-400d-4c42-ac9a-fb1481844fee,oligodendrocyte,11875,378.0,56800848.0,0.0665483022366145
9f499d32-400d-4c42-ac9a-fb1481844fee,OPC,1896,56.0,12055909.0,0.046450251076049096
9f499d32-400d-4c42-ac9a-fb1481844fee,astrocyte,3761,156.0,21957657.0,0.07104583152929295
9f499d32-400d-4c42-ac9a-fb1481844fee,endothelial,174,78.0,688649.0,1.1326524833405698
9f499d32-400d-4c42-ac9a-fb1481844fee,mural,39,0.0,133375.0,0.0
9f499d32-400d-4c42-ac9a-fb1481844fee,microglia,1782,133.0,4817078.0,0.27610098902280594
77c1c785-809f-4065-8c54-6a0170783256,neuron,35100,507.0,928818147.0,0.0054585496809850765
77c1c785-809f-4065-8c54-6a0170783256,oligodendrocyte,827,9.0,3127722.0,0.028774935879851214
77c1c785-809f-4065-8c54-6a0170783256,OPC,732,33.0,4649115.0,0.07098125127040307
77c1c785-809f-4065-8c54-6a0170783256,astrocyte,713,36.0,4480970.0,0.08033974786709128
77c1c785-809f-4065-8c54-6a0170783256,endothelial,11,2.0,36834.0,0.5429765977086387
77c1c785-809f-4065-8c54-6a0170783256,mural,9,0.0,24318.0,0.0
77c1c785-809f-4065-8c54-6a0170783256,microglia,361,21.0,1024886.0,0.20490083775171092
7b316f62-7fa0-4b95-bac9-e90866038a85,neuron,30013,466.0,777691278.0,0.005992094976279263
7b316f62-7fa0-4b95-bac9-e90866038a85,oligodendrocyte,5136,421.0,66159866.0,0.06363374436096954
7b316f62-7fa0-4b95-bac9-e90866038a85,OPC,3032,871.0,69904487.0,0.12459858263461686
7b316f62-7fa0-4b95-bac9-e90866038a85,astrocyte,2387,560.0,52561390.0,0.10654208345707752
7b316f62-7fa0-4b95-bac9-e90866038a85,mural,22,3.0,207796.0,0.14437236520433502
7b316f62-7fa0-4b95-bac9-e90866038a85,endothelial,28,40.0,262102.0,1.5261234176007814
7b316f62-7fa0-4b95-bac9-e90866038a85,microglia,1951,666.0,14178259.0,0.4697332726112564
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,neuron,32432,126.0,1059659426.0,0.001189061286187247
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,astrocyte,957,42.0,5275998.0,0.07960579211743446
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,endothelial,30,9.0,116565.0,0.7721014026508815
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,mural,7,0.0,17154.0,0.0
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,oligodendrocyte,2485,53.0,8699097.0,0.060925863914381
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,OPC,390,8.0,1951082.0,0.0410028896786501
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,microglia,483,26.0,1203803.0,0.21598218313129308
421e5f54-5de7-425f-b399-34ead0651ce1,neuron,32607,641.0,1138530198.0,0.005630065861459039
421e5f54-5de7-425f-b399-34ead0651ce1,oligodendrocyte,690,15.0,2747323.0,0.05459860380450351
421e5f54-5de7-425f-b399-34ead0651ce1,OPC,580,26.0,3812979.0,0.06818815419649571
421e5f54-5de7-425f-b399-34ead0651ce1,astrocyte,622,28.0,4477544.0,0.06253428218684172
421e5f54-5de7-425f-b399-34ead0651ce1,mural,17,0.0,64686.0,0.0
421e5f54-5de7-425f-b399-34ead0651ce1,endothelial,40,9.0,188667.0,0.47703095930925915
421e5f54-5de7-425f-b399-34ead0651ce1,microglia,341,17.0,894206.0,0.1901127928016587
a19b218b-1c0a-4618-b41f-7c216c623ec6,mural,10,0.0,46139.0,0.0
a19b218b-1c0a-4618-b41f-7c216c623ec6,endothelial,31,14.0,118229.0,1.1841426384389617
a19b218b-1c0a-4618-b41f-7c216c623ec6,microglia,738,64.0,2308504.0,0.27723582025415594
a19b218b-1c0a-4618-b41f-7c216c623ec6,oligodendrocyte,2990,95.0,17155831.0,0.055374758587911015
a19b218b-1c0a-4618-b41f-7c216c623ec6,neuron,32230,531.0,852939736.0,0.006225527755222322
a19b218b-1c0a-4618-b41f-7c216c623ec6,astrocyte,2646,140.0,22470266.0,0.06230455838840537
a19b218b-1c0a-4618-b41f-7c216c623ec6,OPC,1939,156.0,16875030.0,0.0924442800990576
b2dda353-0c96-42df-8dcd-1ea7429a6feb,astrocyte,937,17.0,1464811.0,0.1160559280344017
b2dda353-0c96-42df-8dcd-1ea7429a6feb,OPC,770,5.0,2408429.0,0.020760421004729638
b2dda353-0c96-42df-8dcd-1ea7429a6feb,microglia,717,19.0,3512960.0,0.05408544361450173
b2dda353-0c96-42df-8dcd-1ea7429a6feb,endothelial,842,39.0,11300593.0,0.03451146324799061
b2dda353-0c96-42df-8dcd-1ea7429a6feb,mural,160,1.0,1300399.0,0.007689947469968833
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,neuron,34466,763.0,1050825949.0,0.00726095506802145
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,oligodendrocyte,1256,26.0,5334514.0,0.048739210357307154
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,OPC,635,24.0,4087252.0,0.05871915898505891
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,astrocyte,819,38.0,6873504.0,0.0552847572359018
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,mural,5,0.0,11444.0,0.0
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,endothelial,4,3.0,16652.0,1.80158539514773
c2aad8fc-b63b-4f9b-9cfd-baf7bc9c1771,microglia,410,29.0,1048948.0,0.2764674702654469
27d91086-cfe3-4e33-9282-bd1246e5ce8e,neuron,36450,943.0,999703012.0,0.009432801428830746
27d91086-cfe3-4e33-9282-bd1246e5ce8e,oligodendrocyte,1191,27.0,5320647.0,0.05074570818173053
27d91086-cfe3-4e33-9282-bd1246e5ce8e,OPC,622,30.0,3978564.0,0.07540409052110258
27d91086-cfe3-4e33-9282-bd1246e5ce8e,astrocyte,984,48.0,6684095.0,0.07181226478678115
27d91086-cfe3-4e33-9282-bd1246e5ce8e,mural,6,0.0,15756.0,0.0
27d91086-cfe3-4e33-9282-bd1246e5ce8e,endothelial,9,1.0,31608.0,0.3163756011136421
27d91086-cfe3-4e33-9282-bd1246e5ce8e,microglia,407,19.0,1207196.0,0.1573895208400293
7db0c178-b0a4-442f-ba54-e9e1633a84bb,microglia,437,23.0,1166345.0,0.19719722723550923
7db0c178-b0a4-442f-ba54-e9e1633a84bb,endothelial,21,7.0,72363.0,0.9673451902215221
7db0c178-b0a4-442f-ba54-e9e1633a84bb,mural,18,0.0,60771.0,0.0
7db0c178-b0a4-442f-ba54-e9e1633a84bb,astrocyte,1215,38.0,7595563.0,0.05002920784147271
7db0c178-b0a4-442f-ba54-e9e1633a84bb,neuron,39028,1136.0,981170914.0,0.011578003218305755
7db0c178-b0a4-442f-ba54-e9e1633a84bb,oligodendrocyte,1539,23.0,7337738.0,0.03134480953122066
7db0c178-b0a4-442f-ba54-e9e1633a84bb,OPC,527,18.0,3106141.0,0.05794971960384284
203025fe-fa99-4d57-81da-458ed8f0c334,microglia,2985,661.0,16712317.0,0.39551667192526324
203025fe-fa99-4d57-81da-458ed8f0c334,neuron,1329,80.0,26077500.0,0.030677787364586328
203025fe-fa99-4d57-81da-458ed8f0c334,astrocyte,644,44.0,2621182.0,0.16786320064764676
203025fe-fa99-4d57-81da-458ed8f0c334,oligodendrocyte,1933,61.0,5641981.0,0.1081180528612202
203025fe-fa99-4d57-81da-458ed8f0c334,mural,1304,52.0,3007955.0,0.17287492665282558
203025fe-fa99-4d57-81da-458ed8f0c334,OPC,209,12.0,1400468.0,0.08568564222816943
0a2d7e87-c3c0-4ed2-86df-ae18811fcc16,oligodendrocyte,10005,189.0,38580701.0,0.048988223412529494
0a2d7e87-c3c0-4ed2-86df-ae18811fcc16,astrocyte,12475,795.0,80239435.0,0.09907846434860863
0a2d7e87-c3c0-4ed2-86df-ae18811fcc16,OPC,1616,42.0,12093518.0,0.034729348399696436
0a2d7e87-c3c0-4ed2-86df-ae18811fcc16,neuron,4013,80.0,45102159.0,0.01773751008238874
0a2d7e87-c3c0-4ed2-86df-ae18811fcc16,endothelial,380,116.0,1257798.0,0.9222466564583502
0a2d7e87-c3c0-4ed2-86df-ae18811fcc16,microglia,664,29.0,1319374.0,0.21980120875506112
dea1aa78-c0a2-413f-b375-f91cce49e4d0,neuron,103436,9198.0,813812980.0,0.11302351063508473
52ea546e-9229-40ef-b048-a2e694dd73e8,microglia,437,20.0,1137668.0,0.17579821178058977
52ea546e-9229-40ef-b048-a2e694dd73e8,endothelial,8,2.0,26683.0,0.7495409061949556
52ea546e-9229-40ef-b048-a2e694dd73e8,mural,8,0.0,30777.0,0.0
52ea546e-9229-40ef-b048-a2e694dd73e8,astrocyte,990,43.0,6416921.0,0.0670103309671414
52ea546e-9229-40ef-b048-a2e694dd73e8,oligodendrocyte,1533,26.0,4985240.0,0.05215395848544904
52ea546e-9229-40ef-b048-a2e694dd73e8,OPC,457,22.0,2724364.0,0.08075279221131978
52ea546e-9229-40ef-b048-a2e694dd73e8,neuron,46874,907.0,1542169289.0,0.0058813257822565804
bab7432a-5cfe-45ea-928c-422d03c45cdd,neuron,6567,18.0,25190887.0,0.007145441127182223
bab7432a-5cfe-45ea-928c-422d03c45cdd,microglia,903,24.0,2067593.0,0.11607700354953804
bab7432a-5cfe-45ea-928c-422d03c45cdd,OPC,643,2.0,1829463.0,0.010932169713189062
bab7432a-5cfe-45ea-928c-422d03c45cdd,oligodendrocyte,5676,102.0,27837608.0,0.0366410792191628
c893ddc3-f25b-45e2-8c9e-155918b4261c,microglia,3513,660.0,18735242.0,0.3522772750947119
c893ddc3-f25b-45e2-8c9e-155918b4261c,oligodendrocyte,27831,1329.0,235085767.0,0.05653255902982846
c893ddc3-f25b-45e2-8c9e-155918b4261c,astrocyte,4215,478.0,56811896.0,0.0841373081440549
c893ddc3-f25b-45e2-8c9e-155918b4261c,OPC,3349,244.0,42242625.0,0.05776156192944922
c893ddc3-f25b-45e2-8c9e-155918b4261c,endothelial,297,170.0,2432588.0,0.6988441939202199
92161459-9103-4379-ae34-73a38eee1d1d,neuron,64139,2494.0,1209786837.0,0.020615201982066202
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,astrocyte,19071,1695.0,127228120.0,0.1332252649807291
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,neuron,18810,211.0,232323263.0,0.009082172713801804
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,microglia,6410,588.0,16984896.0,0.34618993251415847
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,mural,1930,159.0,9170549.0,0.17338111382426505
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,endothelial,2476,1287.0,11815590.0,1.089238878464808
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,OPC,14090,841.0,110374387.0,0.07619521365948786
56a4bc14-9407-45fd-8786-f7f6fc87c9dd,oligodendrocyte,33143,1062.0,181449615.0,0.05852864443939437
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,OPC,1022,21.0,8347803.0,0.02515631957294632
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,astrocyte,2692,126.0,16651860.0,0.0756672227607006
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,neuron,13403,544.0,197499512.0,0.027544371856473245
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,oligodendrocyte,4798,127.0,23325809.0,0.05444612874948946
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,endothelial,418,117.0,1768547.0,0.6615600263945487
