dataset,comparison,group,gene,role,symbol_used,present,unit,ortholog_note,n,log2FC,ci_lo,ci_hi,p,test,note,mean_log2,linear_cpm,pct_all_genes,pct_expressed_genes,below_1_cpm,near_floor,q_BH,max_effect_still_compatible,informative_null
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,KCNK4,channel,,False,,,,,,,,,gene absent from this matrix,,,,,,,,,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,YAP1,mechano_downstream,,False,,,,,,,,,gene absent from this matrix,,,,,,,,,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,WWTR1,mechano_downstream,WWTR1,True,log2(CPM+1) from deposited filtered counts,,30.0,0.3793506606524808,-0.1284743877687522,0.8871757090737138,0.1352471621823033,ols(+2 fixed effects),,1.2419165957672151,1.365125265312317,3.742778196433057,3.734717802713113,False,True,0.1958616596590809,0.8871757090737138,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,ANKRD1,mechano_downstream,,False,,,,,,,,,gene absent from this matrix,,,,,,,,,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,CCN2,mechano_downstream,CTGF,True,log2(CPM+1) from deposited filtered counts,,30.0,0.4781765277240959,-0.18201757826959253,1.1383706337177844,0.14689624474431068,ols(+2 fixed effects),,0.8511444796152074,0.8039314035800453,0.8791760864104498,0.8708759001842238,True,True,0.1958616596590809,1.1383706337177844,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,IFNG,state_activation,IFNG,True,log2(CPM+1) from deposited filtered counts,,30.0,-1.1936020725662768,-1.839707291683458,-0.5474968534490956,0.0009476610158514454,ols(+2 fixed effects),,6.438824255802896,85.75194844456051,80.58276814870635,80.58114218723831,False,False,0.0050541920845410425,1.839707291683458,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,GZMB,state_activation,GZMB,True,log2(CPM+1) from deposited filtered counts,,30.0,-3.020987365403448,-3.910077200878228,-2.1318975299286675,5.672446938944102e-07,ols(+2 fixed effects),,10.105645231825415,1100.7989148820343,99.44737503139915,99.44732875565232,False,False,4.537957551155282e-06,3.910077200878228,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,MKI67,state_activation,MKI67,True,log2(CPM+1) from deposited filtered counts,,30.0,0.6754939141200138,-0.30977363635589217,1.66076146459592,0.16863059226510405,ols(+2 fixed effects),,2.705589299399891,5.523242671974226,20.363392782382984,20.35672416680623,False,False,0.2075453443262819,1.66076146459592,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,ITGA1,state_residency,ITGA1,True,log2(CPM+1) from deposited filtered counts,,30.0,3.1357291790977686,2.28491632767801,3.986542030517527,1.625138072258476e-07,ols(+2 fixed effects),,2.3368964563494896,4.052146436822446,16.58712216361048,16.580137330430414,False,False,2.6002209156135617e-06,3.986542030517527,False
GSE133383,"CD56bright vs CD56dim (5 tissues, donor+tissue fixed)",1,CD69,state_residency,CD69,True,log2(CPM+1) from deposited filtered counts,,30.0,0.4038148614779624,-0.11903447381215904,0.9266641967680839,0.12317242473959171,ols(+2 fixed effects),,10.77383590052613,1749.8452989441807,99.7404337268693,99.74041199129124,False,False,0.1958616596590809,0.9266641967680839,False
