batch,condition,lineage,n_cells,n_empty_droplets,total_counts,rho,removed_frac,val_before,val_after,est_before,est_after
45,Tumor,CD4T,1124,304003,3921056.0,0.063655287608939,0.062331104222196454,8.849656827140444e-05,9.518072574092453e-06,0.003180520757673443,6.995461435115013e-05
45,Tumor,B,1332,304003,10197529.0,0.15302386580889846,0.14967348708553907,0.00010943827666486656,0.0,7.158596950300411e-05,5.353248370510213e-06
45,Tumor,Myeloid,1650,304003,9586511.0,0.1295983283986641,0.1265373242344907,0.002088455330620285,0.0,0.006475348539213067,0.0002575457646033679
46,Normal,NK,262,227635,481715.0,0.021660006547430912,0.021302058392027035,7.88848177864505e-05,1.8541873291866624e-05,7.680890152891233e-05,6.212120246770102e-06
46,Normal,CD8T,459,227635,867903.0,0.027618161544757037,0.027255381071202844,8.756738944329032e-05,1.0541414749164538e-05,9.793721187736417e-05,2.9113287184927184e-06
46,Normal,CD4T,721,227635,1793354.0,0.02783263152122474,0.027555104851244905,5.7991896747658295e-05,3.2680314600660206e-07,9.869774734938e-05,4.117162324986062e-06
46,Normal,B,549,227635,1441339.0,0.6144105223171558,0.5628292737577321,0.0007437528575858976,0.0001671202557892128,0.000487047113829571,0.00018257646441711674
46,Normal,Myeloid,1185,227635,7366792.0,0.071583054836073,0.07127593087240858,2.2262064681614466e-05,0.0,0.00025384183508914056,3.799142295042979e-05
47,Tumor,NK,330,258626,450914.0,0.16193989569917713,0.15513555712240268,0.00015745796315927204,7.193350732255422e-06,0.007256372612072369,0.0020660480860909256
47,Tumor,CD8T,886,258626,2192301.0,0.08210929352663686,0.07839348830650794,4.5614174330988305e-05,4.0109610407057855e-06,0.003679239301537517,0.00031594921590051046
47,Tumor,CD4T,1297,258626,3513191.0,0.09651083121279953,0.09164353953834381,4.2696226877502536e-05,4.045995177131762e-07,0.004324558499665974,0.00041557463557783655
47,Tumor,B,1085,258626,6231810.0,0.17700868607996714,0.17189444158278255,0.00012355960788278206,0.0,0.0001493947986219092,8.623034178316402e-06
47,Tumor,Myeloid,1873,258626,9796816.0,0.08188188204478059,0.0809749621871999,0.0008013828166212369,5.814439121478473e-07,0.00366904920945744,0.0001477843937306051
48,Tumor,NK,54,232546,62745.0,0.055081838148056624,0.051814523939405666,0.000749063670411985,0.0002819223003201372,0.0014662522910192047,6.239173918925521e-05
48,Tumor,CD8T,249,232546,475351.0,0.07389191467144748,0.07089954220922046,0.0007615425233143509,0.00012407639231556982,0.001966967567124083,0.0003098652006650884
48,Tumor,CD4T,348,232546,814485.0,0.02582882546180682,0.02525509529824288,0.0010681596346157388,0.0008640816519357972,0.0006875510291779468,5.90614207386198e-05
48,Tumor,B,410,232546,1744077.0,0.26169816857670664,0.22452033755204437,0.0008589070322009866,3.0574097013528164e-06,8.027168525242864e-05,2.0382731342352132e-05
48,Tumor,Myeloid,807,232546,2857277.0,0.0345519638488289,0.033918867334778224,0.0003310844555848103,0.00015624970988883458,0.0009197568174174223,0.00029611952866055204
48,Normal,NK,112,232546,144803.0,0.18445556492947893,0.17606192794289677,0.0011671028915146786,0.0,0.004910119265484831,0.0022110351627755475
48,Normal,CD8T,243,232546,292307.0,0.17671084495867073,0.1568088034956,0.0004242115310273103,2.0336930112168572e-06,0.004703958509375417,0.0005450379401186202
48,Normal,CD4T,346,232546,592999.0,0.024959850622087096,0.024456126142387458,0.0005295118541515247,0.00031901334331958195,0.0006644193329162443,1.757191349405088e-05
48,Normal,B,195,232546,846277.0,0.23114101449563718,0.21629217690495506,0.0007267124121298345,1.0554345824225023e-05,7.089877191510581e-05,8.863205470150358e-06
48,Normal,Myeloid,1280,232546,6698146.0,0.02490164752407212,0.024751021471551504,0.00010465582565683101,2.4552561622214204e-08,0.0006628699941745074,3.66282265511733e-05
49,Normal,NK,285,276770,349050.0,0.3468903918124507,0.3227052957889861,0.0006961753330468415,0.0,0.004394785847299814,0.0009488792388110405
49,Normal,CD8T,574,276770,842396.0,0.057812722518454165,0.05728558241219439,0.00039411393216492004,6.365192776946133e-05,0.0007324346269450472,7.532266414020252e-05
49,Normal,CD4T,1092,276770,1941071.0,0.05453080517186929,0.05418837489563744,0.0003348666792713919,1.867634975157971e-05,0.0006908557183122102,4.144995817496251e-05
49,Normal,B,1158,276770,3306377.0,0.20270863568543676,0.19728587750425253,0.0004070921132103205,0.0,0.00010222669707658866,1.511710990706828e-05
49,Normal,Myeloid,2177,276770,16119441.0,0.06288357765881919,0.0626767908275968,9.125626626878687e-05,0.0,0.000796677750797934,1.2155115521979555e-05
50,Tumor,NK,149,247079,215804.0,0.9690005441289473,0.77428620231714,0.0006348353135252359,0.0,0.029169987581323793,0.051379795793898966
50,Tumor,CD8T,602,247079,975738.0,0.09580289897358209,0.09303260361703547,0.0004417169363087222,1.4819715094097502e-05,0.0028839709020249287,0.00025594680400215967
50,Tumor,CD4T,1143,247079,2215733.0,0.068470163101954,0.06720419932289523,0.00044545078310428195,1.945937943850193e-05,0.0020611689224288307,0.00015705321006846318
50,Tumor,B,757,247079,3625595.0,0.138369565795326,0.13463659780290127,0.00042227551615665843,0.0,4.688885548441015e-05,5.175827714207649e-06
50,Tumor,Myeloid,1637,247079,8900081.0,0.1237120036580889,0.1226077019783468,0.0005274109303050164,0.0,0.0037241234096633503,0.00015287621012891197
51,Tumor,NK,82,292343,131785.0,0.14445198480694377,0.1332540222607076,9.10574041051713e-05,0.0,0.006184315362142884,0.0011608390377741478
51,Tumor,CD8T,306,292343,710174.0,0.01457037882805893,0.01431134546834012,8.73025483895496e-05,4.219683131532065e-05,0.0006237907892995238,3.466196522165098e-05
51,Tumor,CD4T,650,292343,2087473.0,0.013192430773068099,0.013059479086393377,8.958199698870357e-05,4.883296314637381e-05,0.0005647977243298476,4.1777435385337575e-05
51,Tumor,B,409,292343,2522440.0,0.35056477193725744,0.3089169881923701,8.325272355338482e-05,0.0,0.00029019520781465566,0.00012891240296344992
51,Tumor,Myeloid,997,292343,5083815.0,0.014817395275958543,0.014704240887708497,0.00015283797699168833,7.766804865659317e-07,0.0006343661207183975,4.852205863532593e-05
51,Normal,NK,158,292343,255704.0,0.02146654870777074,0.020770228810033986,0.00014078778587742078,7.707057836497753e-05,0.0009190313800331633,4.471507172661113e-05
51,Normal,CD8T,190,292343,362281.0,0.01650540910106494,0.01593623197737626,4.140432426762651e-05,5.199474975270329e-06,0.0007066338008341591,5.568515893690771e-05
51,Normal,CD4T,252,292343,667848.0,0.014969180493168243,0.01452761433655303,0.00010331692241348331,5.718699790397568e-05,0.0006408643883039255,5.09052364943081e-05
51,Normal,B,148,292343,586698.0,0.0761842421787951,0.07369360107081524,6.988263126855725e-05,2.108851262213475e-06,6.306481358381996e-05,7.071754077225705e-06
51,Normal,Myeloid,712,292343,2098890.0,0.01739406887210056,0.017167256544904808,0.00015246153919452662,0.0,0.000744679330503266,6.396997439075025e-05
52,Tumor,NK,108,313428,210187.0,0.02211239489046132,0.021482798937292213,0.00014748771332194664,9.478692350329814e-05,0.0011799017065755731,7.860486267861583e-05
52,Tumor,CD8T,253,313428,656180.0,0.015536953385588272,0.01516726730082818,0.00020116431466975525,0.00016205720490574586,0.0008290408119723246,3.9053922678385925e-05
52,Tumor,CD4T,611,313428,2069905.0,0.01294719163346984,0.01271190621373186,6.763595430708172e-05,3.429932843976432e-05,0.0006908529618509062,7.226068360987745e-05
52,Tumor,B,410,313428,3322036.0,0.40083973700809633,0.3459709730504339,9.662748988873088e-05,0.0,0.000322994693615602,0.00014967812575289192
52,Tumor,Myeloid,872,313428,4752527.0,0.05379518490350424,0.05213686596068123,0.0003044696011195728,0.0,0.0028704729084127246,0.0004283877437183705
52,Normal,NK,147,313428,272398.0,0.0674924269357972,0.06440277581060172,0.00011747516501589585,1.279288886324866e-06,0.0036013480275185576,0.0008326628677186695
52,Normal,CD8T,150,313428,347078.0,0.013715024339486973,0.01332272818628566,6.0505131411383034e-05,2.5466993101392987e-05,0.0007318239704043472,8.245002516740837e-05
52,Normal,CD4T,239,313428,747867.0,0.013130971812312119,0.012856992887786634,0.00015109638478499519,0.00011750799496291074,0.000700659341834845,6.812738614273331e-05
52,Normal,B,125,313428,370648.0,0.8504473586028484,0.6378412756654753,0.00015378472297166045,0.0,0.0006852863093824869,0.0005379797684767948
52,Normal,Myeloid,668,313428,1997983.0,0.02548518567292466,0.024989090550666337,0.00018668827512546404,0.0,0.0013598714303374954,4.344042588491309e-05
54,Tumor,NK,148,306398,244777.0,0.21843384241640876,0.20670708815292338,0.0007680460173954253,0.0,0.0006577415361737418,0.0003104607732576917
54,Tumor,CD8T,581,306398,1048902.0,0.03926010246905812,0.03879527554076856,0.0002993606647713514,7.809571084574439e-06,0.00011821886124728525,1.3259565878889838e-06
54,Tumor,CD4T,820,306398,1837055.0,0.03868621771118413,0.03822773845340288,0.00026400951522953856,2.563560475243761e-06,0.00011649079641055929,8.402343802208217e-07
54,Tumor,B,545,306398,1680942.0,0.22368188657180188,0.2112535338981224,0.00040275036259430723,0.0,0.00010291848261272548,7.448543894981507e-06
54,Tumor,Myeloid,1404,306398,8266409.0,0.11457695838664649,0.11362868052723041,2.6250818221067937e-05,0.0,0.0003450107537626072,2.8258439174548673e-05
54,Normal,NK,271,306398,439323.0,0.04233199571804506,0.04168280113443723,0.00044841722377385204,0.00011953123402626033,0.00012746885548901377,1.1797140158849356e-05
54,Normal,CD8T,586,306398,974914.0,0.03883320196249568,0.03823060786767818,0.0003107966446271158,1.1951732422880586e-05,0.00011693339104782575,6.860032945084603e-06
