gene,quadrant,reason,delta,NK_log2FC,NK_SE,NK_CI95_lo,NK_CI95_hi,NK_changed,NK_equivalent,NK_TOST_p,CD8T_log2FC,CD8T_SE,CD8T_CI95_lo,CD8T_CI95_hi,CD8T_changed,CD8T_equivalent,CD8T_TOST_p,CD4T_log2FC,CD4T_SE,CD4T_CI95_lo,CD4T_CI95_hi,CD4T_changed,CD4T_equivalent,CD4T_TOST_p,B_log2FC,B_SE,B_CI95_lo,B_CI95_hi,B_changed,B_equivalent,B_TOST_p,Myeloid_log2FC,Myeloid_SE,Myeloid_CI95_lo,Myeloid_CI95_hi,Myeloid_changed,Myeloid_equivalent,Myeloid_TOST_p
ZNF622,unclassified,no quadrant rule satisfied,0.5,-0.22964861544569054,0.11561923658488933,-0.46501126556220584,0.005714034670824736,False,False,0.01283886391352107,0.07066035248431986,0.07329457208718568,-0.07842171780454836,0.21974242277318806,False,True,7.162920486981255e-07,-0.17617573806357537,0.0708032660859339,-0.32033912305207857,-0.032012353075072136,False,False,3.348842089961472e-05,0.14997188440777062,0.09269194160119815,-0.03901780331499072,0.33896157213053196,False,True,0.000335929632697189,-0.12033968051065815,0.07270647452988675,-0.2687216146232205,0.028042253601904196,False,True,5.939322947803611e-06
GOLPH3,unclassified,no quadrant rule satisfied,0.5,-0.05343335668711887,0.11459925743875597,-0.2867196655131321,0.17985295213889438,False,True,0.00022934604636548768,0.043925258795322844,0.1367717920634531,-0.23427026561108916,0.3221207832017348,False,True,0.0010549769209917046,-0.1535520146837399,0.09185883977800145,-0.34058690750126364,0.03348287813378381,False,True,0.000327432783828068,0.12951859334964394,0.11155624723652625,-0.09793354504079554,0.3569707317400834,False,True,0.0011462755836356725,0.1524707065241298,0.09257883576616788,-0.036467442350445384,0.341408855398705,False,True,0.0003666332051728154
ZFR,unclassified,no quadrant rule satisfied,0.5,-0.1830162091083115,0.1722591380690093,-0.5336790264755686,0.16764660825894556,False,True,0.03744454047657625,-7.801919456442996e-05,0.07602022336964409,-0.15470409805736976,0.1545480596682409,False,True,8.668554139668035e-08,0.10634539647338956,0.07114620783923688,-0.03851625635984904,0.2512070493066282,False,True,2.038321517127917e-06,-0.076831552827041,0.08460538668909352,-0.24933355606297897,0.09567045040889695,False,True,1.0493596757507053e-05,-0.07905100530013884,0.05773512785215772,-0.19687888778696933,0.03877687718669165,False,True,1.8300756373357923e-08
SUB1,unclassified,no quadrant rule satisfied,0.5,0.012673844034302903,0.06149045244781057,-0.11250044592353035,0.13784813399213616,False,True,2.1462398713192433e-09,0.05801697469814832,0.04220635627599313,-0.027831278368802996,0.14386522776509963,False,True,2.3313886395111316e-12,0.005238430658681665,0.04091919778828044,-0.07807764203509644,0.08855450335245978,False,True,7.706681898353779e-14,0.6610284312838242,0.12771218580702218,0.4006359344052346,0.9214209281624137,True,False,0.8916530231879067,0.23493286839281666,0.07587168424079381,0.08009126281615114,0.38977447396948217,False,False,0.0007394329578232844
TARS,unclassified,no quadrant rule satisfied,0.5,0.09486365172808252,0.16364513401390265,-0.23826389311524854,0.4279911965714136,False,True,0.009343068252637652,-0.05229884067290994,0.09238129164355291,-0.24020353568631408,0.13560585434049421,False,True,1.4292247750273e-05,-0.0752975192723882,0.10728700692179793,-0.29374588949812397,0.14315085095334754,False,True,0.0001941397331259165,0.36644216364294097,0.1215794217888267,0.11855376514285779,0.6143305621430242,False,False,0.1401864210793878,0.06531686504809116,0.09051990257712905,-0.11941934045385434,0.25005307055003667,False,True,1.9603044635154925e-05
RAD1,unclassified,no quadrant rule satisfied,0.5,-0.03183856321382775,0.15925777943908578,-0.3560349004983582,0.29235777407070274,False,True,0.0030029492849668105,-0.029468704747778518,0.0874767610053739,-0.20739752350577376,0.14846011401021672,False,True,2.9578152558970878e-06,-0.11645299230500201,0.09121324175164161,-0.3021733751858094,0.06926739057580535,False,True,9.660595884521928e-05,0.04011396287313011,0.11195213699940162,-0.18814535553065248,0.2683732812769127,False,True,0.00013376829687567968,0.23598197890139103,0.1198438223646527,-0.008599514959926335,0.4805634727627084,False,True,0.017639529270973356
BRIX1,unclassified,no quadrant rule satisfied,0.5,-0.13151792614500213,0.11707255396722499,-0.36983905134464745,0.10680319905464322,False,True,0.0017577631646479256,-0.014610629907572094,0.07943292933889559,-0.17617819511370436,0.1469569352985602,False,True,3.394640930683602e-07,-0.01710511225580192,0.07103571759121714,-0.16174179456093787,0.12753157004933405,False,True,5.221193895991823e-08,-0.0026274680398710197,0.11182774060423259,-0.23063315451545446,0.22537821843571243,False,True,5.123489754758114e-05,0.2793717388572168,0.1310968964828888,0.011824574975831004,0.5469189027386026,False,False,0.0512967069042808
DNAJC21,unclassified,no quadrant rule satisfied,0.5,0.16705170536406214,0.11883907301776636,-0.07486547026367493,0.4089688809917992,False,True,0.004247830307347701,-0.13292598114260376,0.12165076115786114,-0.3803651408126735,0.11451317852746598,False,True,0.002432646055675583,0.14710069132919606,0.09709245106764121,-0.05059042062817329,0.34479180328656545,False,True,0.00047777460887519184,-0.04438883882795058,0.09885289387185373,-0.2459400979839182,0.15716242032801703,False,True,3.235277635927091e-05,0.2859120583487243,0.10487869005483454,0.07187193361222174,0.4999521830852268,False,False,0.02497598476485714
NIPBL,unclassified,no quadrant rule satisfied,0.5,-0.04630655516930829,0.09899790598392824,-0.2478336556467057,0.15522054530808913,False,True,3.225290843471456e-05,-0.08127466604972851,0.05712733939635457,-0.19747238417232818,0.034923052072871164,False,True,9.865104147753005e-09,-0.08435177769986536,0.06609880553263962,-0.21893635375200338,0.05023279835227264,False,True,2.2592678554600207e-07,-0.17438362807964303,0.09050429089500897,-0.3589129127008275,0.010145656541541398,False,False,0.0005466592502241304,0.044549464972366844,0.06210220706451028,-0.08219090658976977,0.17128983653450344,False,True,1.6300052561798292e-08
RICTOR,unclassified,no quadrant rule satisfied,0.5,0.053796033616179906,0.09749330204531136,-0.1446681892568613,0.2522602564892211,False,True,3.2827986658836e-05,-0.0457822428365278,0.06910349046979454,-0.1863396010426642,0.09477511536960861,False,True,8.748913705099906e-08,-0.02201535029924324,0.062047660436833414,-0.14835134090643629,0.10432064030794981,False,True,4.105521696417583e-09,0.09808024208275314,0.08848491617097089,-0.08233173749660593,0.2784922216621122,False,True,3.914057364664334e-05,0.26670021806428823,0.09432101517855504,0.07420656808128243,0.459193868047294,False,False,0.009580273672709663
FYB,unclassified,no quadrant rule satisfied,0.5,-0.07390536619998102,0.1125893433401538,-0.3031001525187839,0.15528942011882185,False,True,0.00031387859283620544,0.14323488976508833,0.05024700186837249,0.041031863660577345,0.24543791586959932,False,False,1.901430896588982e-08,0.07265224023065281,0.04930192493581136,-0.02773200442508457,0.17303648488639017,False,True,3.0360553280977485e-10,-0.7043895648336713,0.19287966748667973,-1.0976521019721366,-0.311127027695206,True,False,0.8512900847975136,0.031746698708664686,0.14624955277151236,-0.2667245398385148,0.3302179372558442,False,True,0.0015928474764104498
PTGER4,unclassified,no quadrant rule satisfied,0.5,-0.12603840443881645,0.11633423869075324,-0.36285656313198156,0.11077975425434869,False,True,0.0014741255511826713,-0.16018320040019704,0.07021601308938138,-0.30300344343733987,-0.017362957363054182,False,False,1.457455784189478e-05,-0.26765790837068254,0.08667131464959377,-0.4441304186377105,-0.09118539810365453,False,False,0.005733864950515251,-0.590097365566129,0.14010489715715418,-0.8757573733808526,-0.30443735775140546,True,False,0.7375640385395965,-0.1285419516311411,0.12761410249039892,-0.3889813068605088,0.13189740359822663,False,True,0.0033383365054013257
PRKAA1,unclassified,no quadrant rule satisfied,0.5,-0.2148233426137244,0.1043401087259665,-0.42722540673873827,-0.002421278488710543,False,False,0.005032285809675793,-0.27511816561537245,0.07737103733087697,-0.43249181685879223,-0.11774451437195269,False,False,0.0032312224651824214,-0.29273380199971977,0.08385081933170649,-0.4634634676940504,-0.12200413630538914,False,False,0.0094440304610285,-0.43615236222357817,0.11586858165790444,-0.6723969233594469,-0.19990780108770942,False,False,0.2927652513685174,0.017126384579821425,0.10555442342488058,-0.19829280061917978,0.23254556977882265,False,True,3.7342127918478445e-05
RPL37,unclassified,no quadrant rule satisfied,0.5,0.13496342880400325,0.0764520179711574,-0.0206676762607291,0.29059453386873557,False,True,1.8460705365699714e-05,-0.03369798856026478,0.0768471634793168,-0.1900060738806324,0.12261009676010286,False,True,3.8506872692401557e-07,0.06010411163954825,0.0832040553706976,-0.10930867014444907,0.2295168934235456,False,True,4.1877252332779845e-06,0.28005064877061875,0.09340856686580007,0.08959983311557113,0.47050146442566637,False,False,0.012499424779810343,0.19152103237349818,0.11444177413711783,-0.04203577119230126,0.4250778359392976,False,True,0.00566315312533956
ZNF131,unclassified,no quadrant rule satisfied,0.5,0.22794856281165068,0.11052106619395206,0.002964106924739668,0.45293301869856173,False,False,0.009658297720134223,0.038927872551455904,0.07646041614919426,-0.11659356389422046,0.19444930899713228,False,True,4.30364913163684e-07,-0.11894917570734735,0.05810625888384566,-0.23726003102222173,-0.0006383203924729686,False,False,1.0384279186303744e-07,-0.14344332874272359,0.06773582972733729,-0.2815499762751358,-0.005336681210311389,False,False,4.9337694707982435e-06,0.2616556671322292,0.09512063250675763,0.06753012994143631,0.4557812043230221,False,False,0.008887809991367897
HMGCS1,unclassified,no quadrant rule satisfied,0.5,0.38262187886917537,0.2032769512484217,-0.031182980656138948,0.7964267383944896,False,False,0.28381331354013223,-0.41825806436838076,0.11063172605890699,-0.6432843697389028,-0.19323175899785872,False,False,0.23258909004391062,-0.19145655599155084,0.10542364899054454,-0.4061109206344279,0.023197808651326174,False,True,0.0031121702965299417,-0.9070726313912346,0.17128854765540585,-1.2563130138093546,-0.5578322489731147,True,False,0.9881072063408797,0.0223751245284001,0.14681283247872617,-0.27724567508528913,0.3219959241420894,False,True,0.0013933067820465547
PAIP1,unclassified,no quadrant rule satisfied,0.5,0.34669214870467524,0.15534279552707947,0.030465428033352504,0.662918869375998,False,False,0.16548955131321022,0.028579673582087944,0.08861120974254916,-0.15165662800251417,0.20881597516669004,False,True,3.521149997366713e-06,0.06036380439797618,0.06997494677227531,-0.08211302963448155,0.2028406384304339,False,True,2.295649262138402e-07,0.32781652483165774,0.10512114382955302,0.11348492488651316,0.5421481247768023,False,False,0.05573457094563749,0.15130987796019002,0.09888875877064855,-0.05050578403216571,0.35312553995254575,False,True,0.0006780353365470505
NNT,unclassified,no quadrant rule satisfied,0.5,-0.08240920343621345,0.1362124855032143,-0.35969291948510385,0.19487451261267696,False,True,0.002173789682161246,0.005995633447919031,0.12666404238649184,-0.25164060252973247,0.26363186942557054,False,True,0.00022143194523895903,-0.07461840010177669,0.09924003600959262,-0.2766822356903736,0.1274454354868202,False,True,7.6550925051538e-05,0.049334738069896654,0.12017265998168038,-0.1956854124461627,0.294354888585956,False,True,0.0003608791836296835,-0.03491127068109789,0.07624089820045953,-0.19050638111122783,0.12068383974903205,False,True,4.919472974059562e-07
MRPS30,unclassified,no quadrant rule satisfied,0.5,-0.09191787732679156,0.12297045690082348,-0.34224518856938413,0.15840943391580098,False,True,0.0011190148804379105,0.005619437760173917,0.0653157246807213,-0.12723355776911,0.13847243328945785,False,True,5.003903179550118e-09,-0.12668964259838703,0.060575814853839796,-0.2500287906423118,-0.0033504945544622494,False,False,3.250892003505412e-07,0.14192547452693566,0.0931345575108941,-0.047966663194278225,0.33181761224814954,False,True,0.00027822110395173913,-0.10336773426202485,0.07276364590076846,-0.2518663457219919,0.04513087719794222,False,True,3.0937999866197224e-06
EMB,unclassified,no quadrant rule satisfied,0.5,-0.059486673278070876,0.13389458463194404,-0.33205190728293743,0.21307856072679565,False,True,0.0012073261998544194,-0.15068210955167857,0.056033638107965134,-0.26465522566477684,-0.036708993438580334,False,False,2.3608901761482072e-07,-0.1839087453736404,0.06591984811968199,-0.31812894407644193,-0.049688546670838885,False,False,1.7608606663123882e-05,0.291921473942305,0.11915240141139721,0.04898152959372326,0.5348614182908867,False,False,0.0452927079788212,0.43639289394195424,0.1353312886044249,0.16020403347375006,0.7125817544101585,False,False,0.32084484494017357
PARP8,unclassified,no quadrant rule satisfied,0.5,-0.2233154724233365,0.11534817805971427,-0.4581263367409978,0.01149539189432483,False,False,0.011177297293787527,-0.4538688536714877,0.08904521777146025,-0.6349879329793173,-0.2727497743636581,False,False,0.3039236189019492,-0.5551734018472735,0.10845173155467347,-0.7759932819614236,-0.3343535217331234,True,False,0.6928046039747997,-0.5201221306731417,0.14577058205874965,-0.8173339088121396,-0.22291035253414382,True,False,0.5544524014648573,-0.10348494196377271,0.06806640538173402,-0.24239725952470437,0.03542737559715893,False,True,1.06879616175232e-06
MOCS2,unclassified,no quadrant rule satisfied,0.5,-0.21069195772983904,0.14921918210267165,-0.5144530202076872,0.0930691047480092,False,True,0.030622458601642904,-0.02111520368732353,0.13479108539345414,-0.2952819461172589,0.2530515387426119,False,True,0.0005831384930303509,-0.11086109162325926,0.09001312559116136,-0.2941379034989628,0.07241572025244426,False,True,6.890262120141503e-05,-0.2199939569167372,0.10428991651020378,-0.43263076669137995,-0.007357147142094456,False,False,0.00575521128278163,-0.07110262078730402,0.08436782853823213,-0.24328345690024183,0.10107821532563378,False,True,8.801764544417548e-06
NDUFS4,unclassified,no quadrant rule satisfied,0.5,0.015423569052199505,0.10033909580878282,-0.18883375176578382,0.2196808898701828,False,True,1.5739408625644592e-05,0.02396477576546772,0.056122391003472834,-0.09018886483982184,0.13811841637075728,False,True,3.993580111636086e-10,0.010804690401165733,0.057513593945387666,-0.10629943267640751,0.12790881347873898,False,True,4.667068952849256e-10,-0.0801903697241705,0.07284901748358709,-0.2287223006267285,0.06834156117838751,False,True,1.1757810814320272e-06,-0.12910630257432937,0.04653647304516817,-0.22407957588825872,-0.034133029260400016,False,False,2.997945083861992e-09
GZMK,unclassified,no quadrant rule satisfied,0.5,1.2543022041855554,0.22566790788594768,0.7949167384521835,1.7136876699189272,True,False,0.9989504151768226,0.13884041323116572,0.1177940263172947,-0.10075409985439415,0.3784349263167256,False,True,0.002145114807852162,0.2800294495173595,0.13371601697572041,0.007768652804908627,0.5522902462298103,False,False,0.05482349029738516,-0.4164174602033262,0.261046278559402,-0.9486649653682482,0.11583004496159571,False,False,0.37548104002083244,0.40755181437872456,0.21263679322616394,-0.026404842802083273,0.8415084715595325,False,False,0.33339432239340777
GZMA,unclassified,no quadrant rule satisfied,0.5,-0.3439978856044297,0.17016954919855773,-0.6904069888949433,0.002411217686084044,False,False,0.18301311300007034,0.18811354580020664,0.1034088102992254,-0.022221259172515995,0.3984483507729293,False,True,0.002441374240681718,-0.4056728933945201,0.10122969231786365,-0.6117878922164055,-0.1995578945726347,False,False,0.1791697912538761,-0.6591445059795703,0.28492631408114155,-1.2400810382389864,-0.0782079737201542,False,False,0.7097728352631716,0.1902548503658211,0.20681847735357364,-0.23182758284752034,0.6123372835791625,False,False,0.072247249079992
DHX29,unclassified,no quadrant rule satisfied,0.5,0.23563139704295422,0.10009340431108539,0.03187422311849156,0.4393885709674169,False,False,0.006297429355982934,0.08371603028885295,0.08161938917581048,-0.08229882139168555,0.24973088196939147,False,True,6.7501893774902805e-06,-0.045009776173678184,0.061418650942800246,-0.17006503295512274,0.08004548060776637,False,True,9.323373406525166e-09,-0.015275991416324608,0.08267035169222427,-0.18383264996022508,0.15328066712757588,False,True,8.812586880137084e-07,-0.21669137072280167,0.048860201757611035,-0.3164069914402409,-0.11697575000536244,False,False,1.153917340790141e-06
IL6ST,unclassified,no quadrant rule satisfied,0.5,0.573832741427648,0.21113366042072332,0.14403421210647793,1.003631270748818,True,False,0.6355893353862148,0.19016983208258967,0.08713543690000185,0.012935270795772946,0.3674043933694064,False,False,0.0005784511299303625,0.1119222709103976,0.07294537804241959,-0.03660269409754309,0.2604472359183383,False,True,3.8004744503521727e-06,-0.7603539943457382,0.14865037776829004,-1.0634373906906962,-0.45727059800078024,True,False,0.9551576822515709,0.19788540204756624,0.09028468585928769,0.013629235108273963,0.3821415689868585,False,True,0.0010924721456397545
GPBP1,unclassified,no quadrant rule satisfied,0.5,0.1884593565175406,0.0796198134511754,0.0263796641655471,0.3505390488695341,False,False,0.00021921874690791825,-0.0053676164042351735,0.05693420599355548,-0.12117249878591568,0.11043726597744533,False,True,2.2915074570943803e-10,0.08013114845222309,0.04739584125009964,-0.016372096196112726,0.1766343931005589,False,True,1.8390205721329054e-10,-0.08618598612911965,0.06568331486144759,-0.22010775915302544,0.047735786894786136,False,True,2.5360140786087835e-07,0.03364498994516608,0.07263262316474224,-0.11458622570019167,0.1818762055905238,False,True,2.003349537204148e-07
PDE4D,unclassified,no quadrant rule satisfied,0.5,0.21870359511099174,0.14888114048736895,-0.08436932607845682,0.5217765163004403,False,True,0.033891650681158826,0.1832113800063735,0.12029828915719024,-0.061476834810264225,0.4278995948230112,False,True,0.006368244018019548,0.3121966520351411,0.1335036079638802,0.04036834387642141,0.5840249601938607,False,False,0.08452384334204793,-0.6977314700368606,0.12713762601066209,-0.9569524964012244,-0.4385104436724969,True,False,0.9350191312592161,0.3249146829226742,0.24964713382993123,-0.18457398095300204,0.8344033467983505,False,False,0.24420562484907174
SMIM15,unclassified,no quadrant rule satisfied,0.5,0.07682241105569719,0.09727768588231898,-0.12120288839050945,0.2748477105019038,False,True,6.316534063259602e-05,0.12432659083733229,0.09655510995023744,-0.07206770247033485,0.32072088414499944,False,True,0.00022735759411460663,0.1362492432328992,0.07321272936360078,-0.012820079028220327,0.2853185654940187,False,False,1.0625610363981805e-05,0.16999501285611388,0.07492798619895628,0.017224270666233166,0.3227657550459946,False,False,5.7952996999119585e-05,-0.10143316235988108,0.09058744088407672,-0.2863072024175024,0.08344087769774026,False,True,6.114137960854138e-05
KIF2A,unclassified,no quadrant rule satisfied,0.5,-0.06703525076795419,0.1213270327975331,-0.3140170923150105,0.17994659077910213,False,True,0.000569549790945448,0.025610154691637514,0.06785501063665775,-0.11240778002190338,0.16362808940517842,False,True,2.6016098905792957e-08,0.27512353752213325,0.06740745117779809,0.13787441227070363,0.4123726627735629,False,False,0.0010724331443330243,0.013715235519478269,0.1055376184113247,-0.2014655148457982,0.2288959858847547,False,True,3.247222025440081e-05,0.3977223086638661,0.08657136535552518,0.2210444170004796,0.5744002003272526,False,False,0.12328003384059259
SREK1IP1,unclassified,no quadrant rule satisfied,0.5,0.025472983940031238,0.09644488979113633,-0.17085701720792457,0.22180298508798701,False,True,1.2072602768997324e-05,-0.041451021001244134,0.0763993467872847,-0.1968482416060276,0.11394619960353931,False,True,4.677166601562408e-07,-0.17197558505049013,0.07028899670654151,-0.31509185994608946,-0.02885931015489082,False,False,2.55625203317447e-05,-0.2362539709340226,0.08176198283654516,-0.40295855535576813,-0.06954938651227704,False,False,0.0014719410453150257,-0.2087811055437691,0.0793169043219521,-0.3706538376107662,-0.046908373476771986,False,False,0.0004583917032435942
CWC27,unclassified,no quadrant rule satisfied,0.5,-0.23301636055314687,0.12421211561365911,-0.4858712796041398,0.019838558497846076,False,False,0.01957089659283932,0.17966471421425828,0.06847843619536956,0.04037872416841806,0.3189507042600985,False,False,2.344340701329176e-05,0.2232197584762866,0.07237762543827905,0.07585080140094042,0.3705887155516328,False,False,0.00028287769297935755,0.11644843622714177,0.10820387674973174,-0.10416855079538087,0.3370654232496644,False,True,0.000631013761949933,0.047158397691017026,0.06583809040240178,-0.08720629617363158,0.18152309155566565,False,True,5.642589639730192e-08
ERBB2IP,unclassified,no quadrant rule satisfied,0.5,-0.2632889775092168,0.10112413660169885,-0.4691443825814118,-0.057433572437021824,False,False,0.012765708569758363,0.05444576107509702,0.0712838932148114,-0.09054656340526746,0.1994380855554615,False,True,2.250151546100424e-07,0.034176134078892306,0.07414019704242097,-0.11678161632174086,0.18513388447952547,False,True,2.2940030714305633e-07,-0.10827140407169393,0.08722836658815004,-0.2861214035138022,0.06957859537041437,False,True,4.531327246260468e-05,-0.045031084129081356,0.062299094733761315,-0.17217327098146937,0.08211110272330666,False,True,1.7719396775522652e-08
SREK1,unclassified,no quadrant rule satisfied,0.5,0.027777921254690682,0.10311284378405104,-0.18212583603439947,0.2376816785437808,False,True,3.2553268635054954e-05,-0.005341328791537202,0.0708253636009024,-0.14940099834011497,0.13871834075704056,False,True,2.6548210757005152e-08,0.06703869654259198,0.06529970275515848,-0.06591881669558519,0.19999620978076915,False,True,8.431961826042263e-08,-0.15693096480273513,0.07931811542243367,-0.31865274563389545,0.004790816028425182,False,False,7.251253810918481e-05,0.08100974874800053,0.06508014136954303,-0.05180809603365345,0.21382759352965452,False,True,1.9087977234685038e-07
PIK3R1,unclassified,no quadrant rule satisfied,0.5,0.09004841557435533,0.15165125345851874,-0.2186635424161471,0.3987603735648578,False,True,0.005415110632604264,-0.1884325889072738,0.08836600133645499,-0.36817013354723793,-0.00869504426730966,False,False,0.0006278247870181886,0.0106036567930367,0.09111390288732263,-0.17491446102666802,0.19612177461274144,False,True,3.2722114863099655e-06,-0.5287627579679698,0.12096942673969249,-0.7754074369833075,-0.28211807895263213,True,False,0.5931933055791289,0.19484881809506702,0.10276470634762859,-0.01487701423232246,0.4045746504224565,False,True,0.0028824006966859184
MRPS36,unclassified,no quadrant rule satisfied,0.5,-0.02128570916947989,0.10128140455984311,-0.2274612599587768,0.18488984161981703,False,True,2.12402926406762e-05,-0.06899325743576029,0.056867053277372306,-0.18466155035837145,0.046675035486850855,False,True,4.863169099686197e-09,-0.12504598460579813,0.05500566023924358,-0.23704367358235579,-0.01304829562924048,False,False,4.949588795396402e-08,-0.1696853462866165,0.08178924307164037,-0.3364455116275757,-0.002925180945657302,False,False,0.0001623798134843541,-0.09385250351444671,0.050664221734554316,-0.19724983174263191,0.009544824713738492,False,False,2.654026410400299e-09
AK6,unclassified,no quadrant rule satisfied,0.5,-0.006086140641409237,0.12650825383362999,-0.2636152401527564,0.25144295886993795,False,True,0.0002246094441051303,-0.08467296603421628,0.08014126574384148,-0.2476812962888803,0.07833536422044773,False,True,5.293752181495498e-06,-0.04286945471036721,0.061490776271624324,-0.1680715667447046,0.08233265732397019,False,True,8.66797968884396e-09,0.2233897490317409,0.08901067588999721,0.0419057974621575,0.40487370060132427,False,False,0.0019997800754178786,-0.2807951696660663,0.0759148931468359,-0.4357249575001012,-0.12586538183203144,False,False,0.003537646369138499
TAF9,unclassified,no quadrant rule satisfied,0.5,0.04687622435698039,0.09592653952408209,-0.14839858652899063,0.2421510352429514,False,True,2.142181037443459e-05,0.10141070405958394,0.08084266595186805,-0.06302428293289772,0.26584569105206557,False,True,1.1150399564756949e-05,0.1076539993967748,0.04376141962684108,0.018550844499220343,0.19675715429432925,False,False,1.3919055417339451e-10,0.27123514616244987,0.06311014279143785,0.14255981611478857,0.39991047621011117,False,False,0.0005079878257281093,-0.10876102587582348,0.05460913750669951,-0.2202092771609565,0.00268722540930956,False,True,2.5801794349849898e-08
GTF2H2,unclassified,no quadrant rule satisfied,0.5,-0.0029668333156736893,0.16484229984993676,-0.338531413137964,0.33259774650661655,False,True,0.002475990959801033,0.03913623563907451,0.11629261819646983,-0.19740439467417262,0.27567686595232166,False,True,0.00018532715005198963,0.15572802550898954,0.10275535880482528,-0.05349340126859159,0.36494945228657066,False,True,0.0010321932005026007,-0.11837324547255318,0.10011648527851325,-0.322500842347081,0.08575435140197465,False,True,0.0003046155277088382,0.15044612475520158,0.09401874660433936,-0.04143064487493919,0.34232289438534236,False,True,0.00040428919225067697
BDP1,unclassified,no quadrant rule satisfied,0.5,0.045383740226881915,0.08270761248985918,-0.12298169302981171,0.21374917348357553,False,True,2.2281882522798155e-06,-0.13061265355868468,0.06557290564991985,-0.26398875837471647,0.002763451257347116,False,False,1.3921311548066599e-06,-0.0930770796510217,0.07298273610175819,-0.24167810985465998,0.055523950552616566,False,True,1.7997100757453747e-06,-0.14238462659319806,0.08229715299607951,-0.310180369961253,0.025411116774856884,False,True,6.848392117056671e-05,0.03298797216140551,0.05580338284358814,-0.08089753707136194,0.14687348139417294,False,True,1.0633497719743445e-09
TNPO1,unclassified,no quadrant rule satisfied,0.5,0.06166415120542102,0.10329080045107215,-0.1486018671917092,0.27193016960255123,False,True,8.574265067174009e-05,-0.006866771203714458,0.08618568428974402,-0.18216952388086952,0.1684359814734406,False,True,1.0710821129972626e-06,-0.03368255129503141,0.07903222839818101,-0.1946010258077458,0.12723592321768296,False,True,6.972139947094673e-07,-0.1630286590958956,0.0818648560021452,-0.3299429917126401,0.0038856735208489257,False,False,0.00013068784223919139,-0.07841865050718849,0.05454187827616396,-0.18972963678561727,0.0328923357712403,False,True,5.6537434869616705e-09
BTF3,unclassified,no quadrant rule satisfied,0.5,0.012058229685900734,0.05153626923952329,-0.09285262480176609,0.11696908417356755,False,True,3.6224776370410034e-11,0.019083350253667617,0.0387206926888839,-0.05967501976875715,0.09784172027609238,False,True,2.478082771079682e-14,0.08288609587711775,0.0378613925456739,0.005796057359146192,0.1599761343950893,False,False,8.818947699794765e-13,0.13721679735119138,0.06666926339610309,0.0012847729240196004,0.2731488217783632,False,False,2.9591553216387658e-06,-0.042932022824676355,0.05048514592714595,-0.14596388683763406,0.060099841188281364,False,True,1.8833217472230743e-10
ANKRA2,unclassified,no quadrant rule satisfied,0.5,-0.16272979265502813,0.11996558979494029,-0.4069401850683794,0.08148059975832317,False,True,0.004146331991721107,0.3930947165986798,0.08967426133563162,0.21069615486564408,0.5754932783317155,False,False,0.12082483540777166,0.19595363426484502,0.09976415224666234,-0.007177360722468051,0.3990846292521581,False,False,0.0022850976845423107,0.13091590340555764,0.09336996981812225,-0.059456216692339636,0.3212880235034549,False,True,0.00020616353073310778,0.22066807211000145,0.1069462224640187,0.0024084544095119564,0.4389276898104909,False,False,0.006919844817419342
HEXB,unclassified,no quadrant rule satisfied,0.5,0.02323257451848208,0.16194523625704346,-0.3064345388880115,0.35289968792497567,False,True,0.0029698801426347077,-0.16063267275128273,0.08662026082561809,-0.33681935950189146,0.015554013999326016,False,False,0.00021058701801263078,-0.3143187371544679,0.08570923350809596,-0.4888323423926857,-0.13980513191625013,False,False,0.018878189116517022,0.10681454602512681,0.12974032341039357,-0.15771312253827935,0.37134221458853295,False,True,0.002436230783323152,-0.4317604551889243,0.16078118728393528,-0.7598883652871887,-0.10363254509065989,False,False,0.33711684243152235
NSA2,unclassified,no quadrant rule satisfied,0.5,-0.06679947200873518,0.08126283593824918,-0.23222381649804655,0.09862487248057619,False,True,3.62429332004791e-06,0.14621273670500667,0.05144570986789411,0.04157152363587387,0.2508539497741395,False,False,3.618853668518015e-08,0.07346012992609471,0.06072399900479073,-0.05018073765682429,0.19710099750901372,False,True,2.743709017824344e-08,0.15096318248208943,0.0691224577561253,0.010029337745461053,0.2918970272187178,False,False,9.143990881450588e-06,-0.039423859481590454,0.05729759471979909,-0.15635880894096388,0.07751108997778297,False,True,2.5065030158955594e-09
COL4A3BP,unclassified,no quadrant rule satisfied,0.5,0.17457208224370685,0.14059146128033154,-0.11162578489406072,0.4607699493814744,False,True,0.01354621705853234,-0.049253983692073816,0.12215441645316812,-0.29771758449056707,0.19920961710641943,False,True,0.00039913916209070155,-0.10337974698576778,0.0981646261496162,-0.30325392757347747,0.09649443360194189,False,True,0.0001541557281290758,-0.5515338194498998,0.10516231592119483,-0.7659493652117774,-0.33711827368802216,True,False,0.6862350031746487,-0.41328430337054967,0.0784062339071124,-0.5732985071790014,-0.2532700995620979,False,False,0.1386897671110982
