gene,p_green,p_red,drop_ratio,null_drop,resid,n_pos_green,resid_pct
Bax,0.5719688542825362,0.546719340432841,0.044144910445110826,0.08594321275768209,-0.04179830231257126,2571,0.2833746363538412
Nucb1,0.4424916573971079,0.3878392305049811,0.12351063794877322,0.10246354952237294,0.02104708842640028,1989,0.5613619222066588
Ppp1r15a,0.13926585094549498,0.14651322569563724,-0.052039855434328174,0.12977635782747585,-0.18181621326180403,626,0.06464820601228316
Bcat2,0.2307007786429366,0.18601855032634834,0.19368044000295484,0.1285245901639344,0.06515584983902045,1037,0.7365585604999462
Dbp,0.14794215795328142,0.18533150120233596,-0.252729470533083,0.13672180451127794,-0.38945127504436095,665,0.021549402004094387
Sphk2,0.15239154616240266,0.13981449673651666,0.08253114915234681,0.14020437956204387,-0.05767323040969706,685,0.23047085443378945
Rpl18,0.939265850945495,0.9603229130882858,-0.022418639112232266,0.008375177640928657,-0.030793816753160924,4222,0.32808964551233705
Sult2b1,0.0560622914349277,0.050326348333905875,0.10231374698052816,0.14063492063492053,-0.038321173654392374,252,0.2986747117767482
Gm31597,0.09766407119021135,0.06389556853315012,0.3457617754976998,0.13394077448747171,0.2118210010102281,439,0.9556082318715655
Cyth2,0.21134593993325917,0.18206801786327723,0.13853079968901985,0.14071578947368416,-0.002184989784664304,950,0.45436914125633016
Grwd1,0.1303670745272525,0.10735142562693233,0.17654495188897465,0.11228668941979508,0.06425826246917957,586,0.7339726322594547
Kdelr1,0.42869855394883205,0.4352456200618344,-0.015271957539151882,0.10987026466009339,-0.12514222219924528,1927,0.10850123909061524
Tmem143,0.0631813125695217,0.05479216763998626,0.132778895979795,0.1532394366197186,-0.020460540639923586,284,0.3759293179614266
Emp3,0.539043381535039,0.45809000343524564,0.1501797088561993,0.05966157655798602,0.09051813229821329,2423,0.8153216248249111
Nomo1,0.13904338153503892,0.11233253177602198,0.19210443146684986,0.133376,0.05872843146684986,625,0.7138239413856265
Sergef,0.16618464961067853,0.14908965991068363,0.1028674413674392,0.1376706827309237,-0.034803241363484505,747,0.3110656179291025
Saal1,0.14549499443826475,0.1350051528684301,0.07209761140123357,0.13969418960244678,-0.06759657820121322,654,0.20374959594871242
Hps5,0.12413793103448276,0.09824802473376847,0.2085575785335318,0.14681003584229368,0.06174754269123811,558,0.7243831483676328
Gtf2h1,0.22447163515016685,0.1887667468223978,0.15906191579120108,0.13201189296332985,0.027050022827871223,1009,0.5879754336817153
Ldha,0.7951056729699666,0.7664032978357953,0.03609881819476775,0.039328483491885745,-0.0032296652971179965,3574,0.4499515138454908
Tsg101,0.3125695216907675,0.2856406733081415,0.0861531483842732,0.11977224199288256,-0.03361909360860936,1405,0.31580648637000325
Uevld,0.07563959955506118,0.07952593610443147,-0.05137965526299838,0.13811764705882343,-0.18949730232182183,340,0.06130804870164853
Spty2d1,0.15595105672969967,0.14050154586052901,0.09906640707121551,0.1390014265335236,-0.03993501946230808,701,0.2911324210753152
Gm32031,0.05939933259176863,0.046891102713844036,0.21057862659652082,0.15715355805243433,0.05342506854408649,267,0.6950759616420644
Zdhhc13,0.17730812013348166,0.16952937135005153,0.04387136233565674,0.135207026348808,-0.09133566401315124,797,0.15386273030923392
Nav2,0.26852057842046717,0.2652009618687736,0.012362615078593625,0.06770505385252673,-0.055342438773933106,1207,0.23736666307509965
Htatip2,0.23804226918798665,0.17897629680522156,0.24813228585096175,0.1294579439252337,0.11867434192572807,1070,0.8686563947850447
Prmt3,0.2776418242491657,0.2488835451734799,0.10358050035673698,0.11423076923076904,-0.01065026887403206,1248,0.42010559206982007
Fancf,0.09477196885428253,0.06715905187220886,0.29136164749864124,0.1451643192488263,0.14619732824981493,426,0.909600258592824
Gas2,0.06696329254727475,0.05479216763998626,0.1817581609909028,0.13740863787375415,0.044349523117148654,301,0.6621053765758
Tubgcp5,0.2153503893214683,0.16523531432497424,0.23271411374921572,0.12586776859504145,0.10684634515417427,968,0.8500161620515031
Cyfip1,0.2654060066740823,0.36585365853658536,-0.37846789197145947,0.10407376362112332,-0.4825416555925828,1193,0.013145135222497576
Nipa2,0.21735261401557285,0.17708691171418756,0.18525520147873786,0.12822927328556794,0.05702592819316993,977,0.7086520849046439
Herc2,0.42447163515016684,0.3605290278254895,0.15064047165850344,0.10597484276729562,0.04466562889120783,1908,0.6637215817261071
Atp10a,0.24204671857619578,0.16076949501889384,0.3357914704871987,0.11213235294117659,0.22365911754602213,1088,0.9589483891822002
Ube3a,0.5268075639599555,0.4754379938165579,0.09751107170378905,0.09069256756756774,0.006818504136221301,2368,0.497252451244478
Klf13,0.678754171301446,0.6265888010992786,0.07685458507333412,0.07142576204523114,0.0054288230281029776,3051,0.4906798836332292
Gm32633,0.06718576195773081,0.05324630711095844,0.20747632296768811,0.1396026490066224,0.06787367396106572,302,0.7457170563516863
Fan1,0.058954393770856504,0.051185159738921335,0.13178379990018335,0.1418867924528304,-0.010102992552647044,265,0.4220450382501886
Mphosph10,0.22380422691879867,0.20439711439367914,0.08671468270418718,0.11602385685884696,-0.02930917415465978,1006,0.3344467191035449
Mcee,0.14149054505005562,0.11697011336310546,0.17330084973717133,0.1354716981132076,0.03782915162396372,636,0.6344143950005388
Nsmce3,0.21690767519466073,0.19769838543455856,0.08855975125298383,0.13805128205128225,-0.04949153079829842,975,0.2564378838487232
Tm2d3,0.2765294771968854,0.27018206801786326,0.02295382482679372,0.12762670957361227,-0.10467288474681855,1243,0.13252882232518048
Snrpa1,0.2838709677419355,0.2511164548265201,0.11538521595203141,0.11282131661442016,0.002563899337611253,1276,0.47688826635060877
Selenos,0.3971078976640712,0.3699759532806596,0.06832385994590204,0.11289635854341752,-0.044572498597515484,1785,0.2742161405021011
Chsy1,0.054727474972191326,0.0498110614908966,0.08983446584723496,0.11268292682926837,-0.0228484609820334,246,0.3632151707790109
Asb7,0.12791991101223582,0.09378220542768807,0.26686780278702976,0.13648695652173928,0.13038084626529048,575,0.8896670617390368
Lysmd4,0.10077864293659622,0.07918241154242528,0.21429373094215975,0.1471081677704195,0.06718556317174026,453,0.7428078870811335
Mef2a,0.32658509454949947,0.27275850223290965,0.1648164390075417,0.11411444141689406,0.05070199759064764,1468,0.6853787307402219
Lrrc28,0.12436040044493882,0.10924081071796633,0.12157881184748,0.13245080500894452,-0.010871993161464519,559,0.4189203749595949
Igf1r,0.2854282536151279,0.4414290621779457,-0.5465499879110413,0.084738893219018,-0.6312888811300592,1283,0.007757784721473979
Pgpep1l,0.1014460511679644,0.1537272414977671,-0.5153595406413665,0.11754385964912292,-0.6329034002904894,456,0.007650037711453507
Fam169b,0.5699666295884316,0.6307110958433528,-0.10657547846052733,0.07083528493364545,-0.17741076339417278,2562,0.06744962827281543
Gm16158,0.05494994438264739,0.05754036413603573,-0.047141444499921435,0.15076923076923074,-0.19791067526915218,247,0.056998168300829655
Arrdc4,0.06184649610678532,0.1331157677773961,-1.152357468199264,0.1335251798561151,-1.285882648055379,278,0.0010774701002047194
Mctp2,0.1906562847608454,0.09790450017176228,0.48648689816561097,0.11551925320886816,0.37096764495674284,857,0.9892252989979529
Chd2,0.5779755283648498,0.5216420474063895,0.09746689642350995,0.08013856812932987,0.017328328294180073,2598,0.5422907014330353
Gm44686,0.20778642936596217,0.20216420474063895,0.027057708448423843,0.13627408993576,-0.10921638148733617,934,0.12724921883417736
1810026B05Rik,0.6791991101223582,0.709721745104775,-0.04493915632032871,0.07795610874549624,-0.12289526506582496,3053,0.11044068527098373
Slco3a1,0.4242491657397108,0.32926829268292684,0.22387992888843408,0.09176717357105385,0.13211275531738023,1907,0.8927917250296304
Akap13,0.8723025583982202,0.8802816901408451,-0.009147206626651066,0.02917623055343007,-0.03832343718008113,3921,0.2985669647667277
AU020206,0.5368186874304783,0.6049467536928891,-0.12691075750084388,0.07293825113966014,-0.19984900864050403,2413,0.05548971016054304
Klhl25,0.11123470522803114,0.10185503263483339,0.08432325661284774,0.14775999999999997,-0.06343674338715223,500,0.21323133283051396
Ntrk3,0.2042269187986652,0.1968395740295431,0.036172238275821125,0.09490196078431369,-0.058729722508492566,918,0.22702295011313436
Mrpl46,0.17419354838709677,0.14462384060460323,0.16975202615875923,0.1333844189016601,0.036367607257099116,783,0.6275185863592285
Mrps11,0.18220244716351502,0.1538990037787702,0.1553406324962491,0.13523809523809532,0.02010253725815378,819,0.5568365477857989
Det1,0.11879866518353727,0.11353486774304362,0.044308557106777,0.1400000000000002,-0.0956914428932232,534,0.14718241568796467
Aen,0.17419354838709677,0.14994847131569908,0.13918470170617198,0.12776500638569574,0.011419695320476236,783,0.5161081779980605
Isg20,0.21334816462736375,0.2176228100309172,-0.020036007392046726,0.11904066736183543,-0.13907667475388216,959,0.09557159788815861
Mfge8,0.07808676307007786,0.04448643077980076,0.4302948536888763,0.14096866096866117,0.28932619272021515,351,0.978773839025967
Abhd2,0.3147942157953281,0.23909309515630367,0.2404781182137208,0.11621201413427545,0.12426610407944536,1415,0.8800775778472147
Fanci,0.05494994438264739,0.05977327378907592,-0.08777678413723176,0.12161943319838034,-0.2093962173356121,247,0.05279603491003124
Polg,0.26229143492769746,0.21951219512195122,0.1630981195308137,0.1291263782866837,0.03397174124413002,1179,0.6156664152569766
Ap3s2,0.19443826473859843,0.15784953624184128,0.18817658420242953,0.13038901601830644,0.05778756818412309,874,0.7113457601551557
Zfp710,0.1532814238042269,0.12281003091721059,0.19879377507567253,0.13375907111756144,0.06503470395811109,689,0.7360198254498438
Idh2,0.29010011123470525,0.2243215389900378,0.22674438822069035,0.12245398773006136,0.10429040049062899,1304,0.8459217756707251
Sema4b,0.2400444938820912,0.24802473376846446,-0.03324483622729173,0.12493049119555139,-0.15817532742284313,1079,0.07994828143519017
Cib1,0.36373748609566187,0.3005839917554105,0.1736238269476635,0.11119266055045865,0.06243116639720486,1635,0.7261071005279603
Gdpgp1,0.08298109010011123,0.0685331501202336,0.17411123380576393,0.149490616621984,0.02462061718377992,373,0.5781704557698524
Ngrn,0.2218020022246941,0.2049124012366884,0.07614719803519111,0.13544633901705097,-0.05929914098185986,997,0.2252989979528068
Vps33b,0.13659621802002225,0.11525249055307454,0.156254161179039,0.13778501628664513,0.018469144892393874,614,0.5474625579140179
Rccd1,0.11790878754171301,0.09876331157677774,0.16237531030638494,0.13720754716981132,0.025167763136573623,530,0.5807563840103437
Prc1,0.058954393770856504,0.02181380968739265,0.6299883979440378,0.09645283018867913,0.5335355677553587,265,0.9967675896993858
Unc45a,0.2467185761957731,0.20027481964960495,0.18824588428766978,0.127321911632101,0.06092397265556879,1109,0.7214739790970801
Man2a2,0.20867630700778642,0.16283064239093095,0.21969750794537882,0.1245628997867807,0.09513460815859812,938,0.8251266027367741
Furin,0.2289210233592881,0.20525592579869462,0.10337668953825822,0.11724003887269208,-0.013863349334433853,1029,0.4044822756168516
Blm,0.08476084538375973,0.06458261765716249,0.23806071819174443,0.11685039370078736,0.12121032449095707,381,0.8740437452860683
Crtc3,0.507007786429366,0.4730333218825146,0.06700974907332019,0.0957086441421678,-0.02869889506884761,2279,0.33649391229393383
Iqgap1,0.7125695216907675,0.6490896599106836,0.08908585035949959,0.05730877302528884,0.03177707733421075,3203,0.6079086305355026
Zscan2,0.16173526140155728,0.15475781518378565,0.04314115646338857,0.13628610729023372,-0.09314495082684515,727,0.15106130804870166
Wdr73,0.1532814238042269,0.13397457918241154,0.12595684553709735,0.1319593613933234,-0.006002515856226048,689,0.4399310419135869
Nmb,0.15061179087875418,0.20010305736860184,-0.3286015404311156,0.13695716395864116,-0.4655587043897568,677,0.014222605322702295
Sec11a,0.5988876529477197,0.5520439711439368,0.0782178119271933,0.0899851411589896,-0.011767329231796297,2692,0.41504148259885787
Gm44899,0.05850945494994438,0.0559945036070079,0.042983674093153894,0.15680608365019022,-0.11382240955703632,263,0.12046115720288762
Zfp592,0.31946607341490546,0.2746478873239437,0.14029090980422923,0.12314763231197766,0.01714327749225157,1436,0.54110548432281
Rps17,0.8293659621802002,0.8373411198900721,-0.009615969395352511,0.0284656652360514,-0.03808163463140391,3728,0.29953668785691195
2900076A07Rik,0.13259176863181313,0.11095843352799725,0.16315745183163147,0.14255033557046967,0.020607116261161795,596,0.5593147290162698
Whamm,0.1859844271412681,0.1781174854002061,0.04229892718429855,0.13947368421052636,-0.09717475702622781,836,0.14438099342743238
Ramac,0.3730812013348165,0.3354517347990381,0.10086133099482633,0.11561121049493146,-0.014749879500105131,1677,0.40017239521603276
3110040N11Rik,0.24204671857619578,0.21281346616283064,0.12077524779234952,0.1341176470588235,-0.013342399266473987,1088,0.40857666199762954
Btbd1,0.44538375973303673,0.3821710752318791,0.14192857983651527,0.1080119880119881,0.03391659182452718,2002,0.6151276802068742
Hdgfl3,0.16017797552836485,0.1849879766403298,-0.1548902152753922,0.11894444444444459,-0.2738346597198368,720,0.03587975433681715
Sh3gl3,0.10611790878754171,0.2117828924768121,-0.995731869356961,0.120670859538784,-1.116402728895745,477,0.0017239521603275509
Efl1,0.24026696329254726,0.20164891789762968,0.1607297352316246,0.12348148148148155,0.03724825375014304,1080,0.6316129727400065
Mex3b,0.0760845383759733,0.05960151150807283,0.21664095254740534,0.14257309941520455,0.0740678531322008,342,0.7653270121754121
Gm16638,0.06740823136818687,0.07007901064926142,-0.039620966562475594,0.1436303630363036,-0.1832513295987792,303,0.06400172395216033
Stard5,0.32013348164627364,0.3380281690140845,-0.0558975814581722,0.1149131341209173,-0.1708107155790895,1439,0.0702510505333477
Il16,0.7686318131256952,0.7974922706973548,-0.03754783119670339,0.048254703328509264,-0.08580253452521266,3455,0.1623747441008512
Tlnrd1,0.10255839822024472,0.06922019924424597,0.32506551929959737,0.14941431670282013,0.17565120259677725,461,0.9361060230578602
Mesd,0.2407119021134594,0.2488835451734799,-0.03394781474564903,0.13404805914972284,-0.16799587389537188,1082,0.07197500269367525
Abhd17c,0.24315906562847608,0.2588457574716592,-0.06451205840357567,0.12161024702653243,-0.1861223054301081,1093,0.06270875983191466
Fah,0.3592880978865406,0.4630711095843353,-0.28885736073163293,0.11623529411764698,-0.4050926548492799,1615,0.01993319685378731
Zfand6,0.5383759733036707,0.48436963242871867,0.10031343067475597,0.09519008264462825,0.0051233480301277196,2420,0.4890636784829221
Ctsc,0.33236929922135705,0.260219855719684,0.2170761369076442,0.11119143239625168,0.10588470451139254,1494,0.848399956901196
Tmem135,0.2838709677419355,0.25661284781861904,0.09602292245713749,0.12235109717868342,-0.02632817472154593,1276,0.3467298782458787
Hikeshi,0.2289210233592881,0.1743387152181381,0.2384329204027884,0.12688046647230306,0.11155245393048535,1029,0.8565887296627519
Eed,0.35305895439377083,0.305221573342494,0.13549403139602353,0.11710144927536209,0.018392582120661444,1587,0.5469238228639155
2310010J17Rik,0.15728587319243603,0.1387839230504981,0.11763262501840306,0.13533239038189523,-0.017699765363492173,707,0.38788923607369896
Picalm,0.46473859844271415,0.3780487804878049,0.1865345771696109,0.10301579703207273,0.08351878013753816,2089,0.7966813920913695
Sytl2,0.1735261401557286,0.1286499484713157,0.25861343797619996,0.10938461538461568,0.14922882259158426,780,0.9125094278633767
Crebzf,0.3971078976640712,0.3290965304019237,0.17126672036042176,0.11350140056022424,0.057765319800197515,1785,0.7112380131451352
Tmem126a,0.32302558398220244,0.2633115767777396,0.18485844516808575,0.1147658402203855,0.07009260494770025,1452,0.754336817153324
Tmem126b,0.149944382647386,0.13552043971143937,0.09619528708765587,0.141246290801187,-0.04505100371353113,674,0.27281542937183495
Ccdc90b,0.08587319243604004,0.0850223290965304,0.009908369717864803,0.1311917098445596,-0.12128334012669481,386,0.11216463743131128
Pcf11,0.2809788654060067,0.2535211267605634,0.0977217222575358,0.12348376880443362,-0.02576204654689783,1263,0.34963904751643143
4632427E13Rik,0.22758620689655173,0.23359670216420475,-0.026409751933626886,0.1284848484848483,-0.1548946004184752,1023,0.08188772761555867
Prcp,0.15862068965517243,0.1389556853315012,0.12397502725792721,0.12431977559607305,-0.0003447483381458366,713,0.4654670832884387
Nars2,0.14794215795328142,0.12418412916523532,0.16058998406355973,0.13263157894736838,0.027958405116191354,665,0.5917465790324319
Alg8,0.10656284760845383,0.07454482995534181,0.300461355638285,0.1384551148225468,0.16200624081573822,479,0.9252235750457924
Ndufc2,0.5185761957730812,0.5036070079010649,0.02886593714487911,0.09099957099957087,-0.06213363385469176,2331,0.21786445426139425
Ints4,0.18687430478309233,0.1660941257299897,0.11119869624249569,0.1343809523809523,-0.023182256138456606,840,0.36224544768882666
Aamdc,0.16418242491657398,0.1657506011679835,-0.00955142581312448,0.1397289972899729,-0.1492804231030974,738,0.08630535502639802
Rsf1,0.5058954393770857,0.44520783236001377,0.119960771126534,0.09723834652594564,0.022722424600588362,2274,0.568042236827928
Rsf1os1,0.05272525027808676,0.04311233253177602,0.1823209505049231,0.15122362869198339,0.031097321812939727,237,0.6052149552849908
Rsf1os2,0.05583982202447164,0.04482995534180694,0.19716872804214264,0.14549800796812748,0.05167072007401516,251,0.6882879000107747
Clns1a,0.317686318131257,0.2916523531432497,0.08194865029488277,0.12072829131652657,-0.0387796410216438,1428,0.2972740006464821
Acer3,0.1167964404894327,0.09773273789075919,0.16322160605911895,0.12319999999999996,0.04002160605911899,525,0.6451890960025859
Emsy,0.3074527252502781,0.2691514943318447,0.1245760007079292,0.11921852387843704,0.005357476829492155,1382,0.4901411485831268
Thap12,0.257174638487208,0.22500858811405017,0.12507473739389663,0.12425605536332181,0.0008186820305748216,1156,0.4699924577092986
Uvrag,0.4382647385984427,0.3625901751975266,0.17266861039955222,0.10357360406091383,0.0690950063386384,1970,0.7509966598426894
Rps3,0.9308120133481647,0.9546547578151838,-0.025614994354505538,0.009149139579350147,-0.03476413393385568,4184,0.3113888589591639
Arrb1,0.12569521690767518,0.11782892476812092,0.06258227109256007,0.14463716814159294,-0.08205489704903288,565,0.16937829975218188
Neu3,0.1239154616240267,0.11439367914805909,0.07684095552867932,0.13500897666068185,-0.05816802113200252,557,0.22863915526344145
Spcs2,0.6978865406006675,0.7196839574029543,-0.031233467812011296,0.06709595154606318,-0.09832941935807447,3137,0.142010559206982
Rnf169,0.30945494994438266,0.27825489522500857,0.10082260673155036,0.1168943206326384,-0.01607171390108804,1391,0.39403081564486586
Pold3,0.17908787541713014,0.14273445551356923,0.2029920775981445,0.12417391304347798,0.07881816455466652,805,0.7818123047085443
Pgm2l1,0.10789766407119021,0.0872552387495706,0.19131484911480445,0.13063917525773194,0.06067567385707251,485,0.719857773946773
Ppme1,0.1959955506117909,0.13122638268636208,0.33046244020976445,0.13230419977298544,0.19815824043677902,881,0.9494666523003986
C2cd3,0.31412680756395994,0.2703538302988664,0.13934811105282968,0.11980169971671387,0.019546411336115815,1412,0.5533886434651438
Ucp2,0.903670745272525,0.9146341463414634,-0.012132074791944444,0.01998030526834115,-0.03211238006028559,4062,0.322379053981252
Dnajb13,0.052947719688542824,0.05324630711095844,-0.005639287662849486,0.1534453781512605,-0.15908466581411,238,0.07887081133498546
Coa4,0.09254727474972191,0.09000343524562006,0.02748691964167744,0.1434615384615385,-0.11597461881986107,416,0.11733649391229393
Mrpl48,0.20934371523915463,0.18103744417725867,0.13521433413732445,0.12272051009564272,0.012493824041681728,941,0.5210645404590023
Rab6a,0.2936596218020022,0.271556166265888,0.07526896411729798,0.12799999999999997,-0.05273103588270199,1320,0.24437021872643033
Fam168a,0.37619577308120133,0.34146341463414637,0.09232522248344889,0.10313424009461854,-0.010809017611169647,1691,0.41924361598965626
Relt,0.11790878754171301,0.09069048436963242,0.23084202407264573,0.13939622641509433,0.0914457976575514,530,0.8170455769852386
Fchsd2,0.5276974416017798,0.4543112332531776,0.13906872113278526,0.08436762225969648,0.054701098873088785,2372,0.7005710591531085
Atg16l2,0.21312569521690766,0.155444864307798,0.2706423120422213,0.13210855949895603,0.13853375254326525,958,0.9011959918112272
Stard10,0.1221357063403782,0.13586396427344555,-0.11240167469788298,0.1344990892531876,-0.24690076395107058,549,0.04191358689796358
Arap1,0.20800889877641823,0.18361387839230506,0.11727873435998794,0.13835294117647068,-0.02107420681648274,935,0.37302014869087385
Pde2a,0.2242491657397108,0.29182411542425285,-0.3013386893174767,0.11841269841269844,-0.4197513877301752,1008,0.01777825665337787
Gm35363,0.12569521690767518,0.18155273102026795,-0.444388541479831,0.13104424778761062,-0.5754327892674416,565,0.009697230901842473
Art2b,0.5145717463848721,0.5577121264170388,-0.08383744411785096,0.08537829658452217,-0.16921574070237314,2313,0.071005279603491
Clpb,0.17196885428253614,0.12985228443833735,0.2449081260668481,0.1298318240620956,0.1150763020047525,773,0.8626225622238983
Inppl1,0.09410456062291435,0.06509790450017176,0.3082385798386003,0.14543735224586304,0.16280122759273727,423,0.9263010451459972
Anapc15,0.14727474972191323,0.08347646856750257,0.4331922564789667,0.11879154078549853,0.31440071569346817,662,0.9827604783967245
Lamtor1,0.47853170189099,0.4458948814840261,0.06820200266355303,0.09857740585774045,-0.030375403194187425,2151,0.33035233272276693
Numa1,0.5686318131256952,0.5310889728615596,0.06602310914995672,0.08841940532081363,-0.022396296170856908,2556,0.3658010990195022
Rnf121,0.1628476084538376,0.12109240810717967,0.25640659229266044,0.13590163934426247,0.12050495294839797,732,0.8728585281758431
Xndc1,0.11724137931034483,0.08828581243558914,0.2469739527552691,0.1335863377609106,0.11338761499435848,527,0.8597133929533456
Nup98,0.2992213570634038,0.25798694606664374,0.13780570812671855,0.11907806691449833,0.018727641212220217,1345,0.549078763064325
Pgap2,0.2342602892102336,0.21298522844383375,0.09081804192304588,0.11886039886039886,-0.028042356937352977,1053,0.3396185755845275
Rhog,0.692769744160178,0.6738234283751289,0.027348647865701934,0.06567758509955042,-0.03832893723384849,3114,0.29845921775670725
Stim1,0.5686318131256952,0.45499828237719,0.1998367451934785,0.08298904538341176,0.11684769981006674,2556,0.865747225514492
Rrm1,0.17308120133481647,0.12710408794228786,0.2656389777627456,0.11069408740359894,0.15494489035914666,778,0.9186510074345436
Trim21,0.2413793103448276,0.24579182411542425,-0.01828041419247183,0.12748387096774197,-0.1457642851602138,1085,0.08996875336709406
Trim34a,0.25406006674082315,0.2074888354517348,0.18330795503016825,0.13225919439579692,0.05104876063437133,1142,0.6863484538304062
Trim5,0.2992213570634038,0.269666781174854,0.09877161235615718,0.12011895910780651,-0.02134734675164933,1345,0.37108070251050534
Trim12a,0.49632925472747497,0.4316386121607695,0.1303381615138239,0.09419991035410129,0.03613825115972262,2231,0.6266566102790647
Trim12c,0.37730812013348164,0.3187907935417382,0.1550916173525275,0.109504716981132,0.0455869003713955,1696,0.6676004740868441
Trim30a,0.46473859844271415,0.3830298866368945,0.17581649572386748,0.0969459071325991,0.07887058859126839,2089,0.7821355457386058
Trim30d,0.19332591768631813,0.19203023016145654,0.006702089095803038,0.12156501726121992,-0.11486292816541688,869,0.11873720504256007
Fam160a2,0.09922135706340378,0.09859154929577464,0.006347502052674822,0.14197309417040344,-0.13562559211772862,446,0.09880400818877276
Smpd1,0.13414905450500555,0.11061490896599106,0.1754328096150417,0.14653399668325037,0.028898812931791334,603,0.5964874474733326
Arfip2,0.12658509454949946,0.10838199931295088,0.1438012532307308,0.1407381370826013,0.0030631161481295133,569,0.47904320655101823
Timm10b,0.5210233592880978,0.4817931982136723,0.07529443809971943,0.09328778821520066,-0.017993350115481227,2342,0.3867040189634738
Rrp8,0.16084538375973303,0.12744761250429407,0.20763897896707906,0.1313969571230981,0.07624202184398096,723,0.7733002909169271
Ilk,0.4638487208008899,0.423222260391618,0.08758558251303468,0.10463309352517994,-0.01704751101214526,2085,0.39004417627410837
Taf10,0.7163515016685206,0.7172792854689111,-0.0012951516095513226,0.057130434782608736,-0.058425586392160056,3220,0.22777717918327767
Tpp1,0.28520578420467185,0.2504294057025077,0.12193433803995929,0.12611544461778482,-0.004181106577825527,1282,0.44542613942463094
Mrpl17,0.3388209121245829,0.2916523531432497,0.13921383625810407,0.11240971766250818,0.026804118595595894,1523,0.5864669755414287
Gm4070,0.1882091212458287,0.20199244245963585,-0.07323407666201319,0.11976359338061482,-0.19299767004262802,846,0.05915310850123909
Gm20663,0.05517241379310345,0.062006183442116114,-0.12386207488835459,0.14274193548387074,-0.2666040103722253,248,0.03749595948712423
Gvin1,0.0914349276974416,0.10099622122981793,-0.1045693781703931,0.14209245742092447,-0.24666183559131757,411,0.042236827928024995
Eif3f,0.8665183537263627,0.8981449673651666,-0.03649849250485844,0.01948138639281124,-0.055979878897669685,3895,0.23564271091477212
Rpl27a,0.9457174638487208,0.9616970113363106,-0.01689674569671044,0.007706422018348753,-0.024603167715059195,4251,0.35459540997737315
Akip1,0.14771968854282536,0.11679835108210238,0.20932441549088826,0.1393975903614457,0.06992682512944257,664,0.7536903350932012
Tmem9b,0.45917686318131257,0.36379251116454825,0.20772900305976533,0.10639534883720914,0.10133365422255619,2064,0.8399956901195992
Dennd5a,0.09499443826473859,0.13019580900034353,-0.3705624390083002,0.1299297423887586,-0.5004921813970589,427,0.012067665122292856
Tmem41b,0.14616240266963293,0.11593953967708691,0.20677590434017407,0.13698630136986312,0.06978960297031095,657,0.7529361060230578
1600010M07Rik,0.11902113459399333,0.09361044314668499,0.21349730477691775,0.1374953271028036,0.07600197767411415,535,0.7720073267966814
Ipo7,0.3003337041156841,0.22569563723806252,0.2485171189740067,0.11377777777777764,0.13473934119622905,1350,0.8966706173903675
Zfp143,0.21268075639599554,0.19993129508759877,0.05994647341134256,0.1279497907949791,-0.06800331738363653,956,0.20245663182846677
Wee1,0.0525027808676307,0.03005839917554105,0.4274893885845042,0.12271186440677971,0.30477752417772447,236,0.9816830082965198
Swap70,0.08298109010011123,0.10700790106492614,-0.289545617391,0.11206434316353871,-0.4016099605545387,373,0.020471931903889667
Sbf2,0.09121245828698554,0.1059773273789076,-0.16187338187363323,0.1240975609756096,-0.28597094284924285,410,0.034371296196530544
Ampd3,0.07007786429365963,0.054620405358983166,0.22057548543292282,0.14577777777777778,0.07479770765514504,315,0.7671587113457602
Rnf141,0.09210233592880979,0.07265544486430779,0.2111443848669963,0.13816425120772938,0.07298013365926692,414,0.7625255899148798
Ctr9,0.25139043381535037,0.21727928546891104,0.13568992196216353,0.12417699115044262,0.011512930811720917,1130,0.5165391660381424
Eif4g2,0.7848720800889878,0.7523187907935417,0.04147591705868203,0.054160997732426185,-0.012685080673744152,3528,0.4119168193082642
1700012D14Rik,0.12680756395995552,0.13105462040535898,-0.03349213810892731,0.1287017543859652,-0.16219389249489252,570,0.07682361814459648
Usp47,0.36484983314794217,0.34197870147715564,0.06268642491474721,0.11368292682926821,-0.050996501914521,1640,0.25094278633767914
Arntl,0.24293659621802002,0.19907248368258332,0.1805578624970586,0.11890109890109875,0.061656763595959854,1092,0.7240599073375714
Btbd10,0.12880978865406006,0.08193060803847475,0.3639411344854162,0.13153713298791025,0.23240400149750595,579,0.9618575584527529
Far1,0.303670745272525,0.25489522500858813,0.16061975354314748,0.11053479853479842,0.05008495500834906,1365,0.6826850554897101
Rras2,0.11924360400444939,0.09635863964273446,0.19191775150356083,0.11805970149253765,0.07385805001102318,536,0.7646805301152892
Copb1,0.4674082313681869,0.4034695980762624,0.13679398222141856,0.1059876249405047,0.030806357280913854,2101,0.6037064971447043
Psma1,0.46051167964404893,0.4020954998282377,0.12685059336815044,0.10287922705313984,0.023971366315010595,2070,0.5746148044391768
4933406I18Rik,0.2507230255839822,0.17159051872208864,0.31561723011908743,0.07847382431233371,0.23714340580675372,1127,0.9632582695830191
Pde3b,0.3457174638487208,0.22466506355204396,0.35014835220949964,0.07858429858429859,0.27156405362520103,1554,0.97489494666523
1110004F10Rik,0.4754171301446051,0.4766403297835795,-0.002572897696392066,0.09770706598034638,-0.10027996367673844,2137,0.1393168839564702
