gene,axis,lineage,detected,frac_ge_floor,detection_rate,mean_CPM,soup_frac
CXCL5,ligand_myeloid_stromal,NK,False,0.15517241379310345,0.43103448275862066,8.877966850865622,0.23189754075032315
CXCL6,ligand_myeloid_stromal,NK,False,0.034482758620689655,0.22413793103448276,1.3491406097424206,0.30801474908307735
CXCL8,ligand_myeloid_stromal,NK,True,0.8448275862068966,0.9310344827586207,245.43780478276915,0.4746593975714314
CXCL9,ligand_myeloid_stromal,NK,False,0.1206896551724138,0.4482758620689655,5.399222851600539,0.9942060175320621
CXCL10,ligand_myeloid_stromal,NK,False,0.27586206896551724,0.6896551724137931,22.120753706543418,0.7344869702229705
CXCL11,ligand_myeloid_stromal,NK,False,0.034482758620689655,0.3275862068965517,1.755614626635055,0.5261515846144967
CXCL12,ligand_myeloid_stromal,NK,False,0.08620689655172414,0.5,4.701420969288733,0.055249643114735944
CXCL13,ligand_myeloid_stromal,NK,False,0.06896551724137931,0.3793103448275862,9.906412863082672,1.0
CXCL14,ligand_myeloid_stromal,NK,False,0.3275862068965517,0.9482758620689655,27.766511066161982,0.267608329210251
CXCL16,ligand_myeloid_stromal,NK,True,0.603448275862069,0.896551724137931,35.12629861885228,0.5058042332341071
CXCL17,ligand_myeloid_stromal,NK,False,0.43103448275862066,0.6724137931034483,54.3759762562289,0.1666450481311755
CX3CL1,ligand_myeloid_stromal,NK,False,0.08620689655172414,0.5517241379310345,4.834270357295582,0.10058458793767179
KLRD1,control_positive,NK,True,0.9827586206896551,1.0,1049.8054798684084,0.012512585233943191
NKG7,control_positive,NK,True,0.9827586206896551,1.0,3614.67324636332,0.013048085979416646
GNLY,control_positive,NK,True,0.9827586206896551,1.0,5188.3815566576195,0.011854768589430624
C1QA,control_negative,NK,True,0.7413793103448276,0.9137931034482759,325.784988731491,0.5858651059911548
LYZ,control_negative,NK,True,0.8103448275862069,0.9655172413793104,377.74065954851864,1.0
IGKC,control_negative,NK,True,0.8448275862068966,0.9655172413793104,8338.036839122637,0.40173978788465303
CCR1,receptor_inflammatory,CD8T,False,0.3103448275862069,0.8793103448275862,5.424956363136053,0.18706546718907846
CCR2,receptor_inflammatory,CD8T,False,0.3793103448275862,0.9482758620689655,9.345740795946067,0.031529624239965116
CCR3,receptor_inflammatory,CD8T,False,0.0,0.3275862068965517,0.5532759235962934,0.019869068336642978
CCR5,receptor_inflammatory,CD8T,True,0.8103448275862069,1.0,30.35913332803886,0.017123110711924586
CXCR1,receptor_inflammatory,CD8T,False,0.0,0.13793103448275862,0.2105087397924213,0.2379507473225955
CXCR2,receptor_inflammatory,CD8T,False,0.0,0.3620689655172414,0.7169703878885499,0.19898021737308527
CXCR3,receptor_inflammatory,CD8T,True,0.9827586206896551,1.0,100.53427424205611,0.014794840272055996
CXCR6,receptor_inflammatory,CD8T,True,0.9827586206896551,1.0,121.76313694930252,0.014218751636597467
CX3CR1,receptor_inflammatory,CD8T,False,0.20689655172413793,0.7068965517241379,3.9477433455382758,0.1135418112530954
CCR4,receptor_homing,CD8T,True,0.5172413793103449,0.9655172413793104,9.19465621218205,0.02183048781389208
CCR6,receptor_homing,CD8T,True,0.896551724137931,1.0,45.804044003725856,0.023982403050106082
