gene,quadrant,reason,delta,equiv_key,change_key,NK_log2FC,NK_SE,NK_CI95_lo,NK_CI95_hi,NK_CI90_lo,NK_CI90_hi,NK_null_change,NK_null_equiv,NK_saturated,NK_changed,NK_equivalent,NK_TOST_p,CD8T_log2FC,CD8T_SE,CD8T_CI95_lo,CD8T_CI95_hi,CD8T_CI90_lo,CD8T_CI90_hi,CD8T_null_change,CD8T_null_equiv,CD8T_saturated,CD8T_changed,CD8T_equivalent,CD8T_TOST_p,CD4T_log2FC,CD4T_SE,CD4T_CI95_lo,CD4T_CI95_hi,CD4T_CI90_lo,CD4T_CI90_hi,CD4T_null_change,CD4T_null_equiv,CD4T_saturated,CD4T_changed,CD4T_equivalent,CD4T_TOST_p,B_log2FC,B_SE,B_CI95_lo,B_CI95_hi,B_CI90_lo,B_CI90_hi,B_null_change,B_null_equiv,B_saturated,B_changed,B_equivalent,B_TOST_p,Myeloid_log2FC,Myeloid_SE,Myeloid_CI95_lo,Myeloid_CI95_hi,Myeloid_CI90_lo,Myeloid_CI90_hi,Myeloid_null_change,Myeloid_null_equiv,Myeloid_saturated,Myeloid_changed,Myeloid_equivalent,Myeloid_TOST_p,NK_normal,NK_tumor,wit_normal,wit_tumor
GIT2,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0695506147047287,0.1138531398937534,-0.301586384659507,0.1624851552500494,-0.2624838431252437,0.1233826137157862,0.2310926307528365,0.1907195313006933,False,False,True,0.0003278158651827,0.0760838909287432,0.067644500570345,-0.061690495855134,0.2138582777126205,-0.0384901824849932,0.1906579643424796,0.1183945749028892,0.0981503303691879,False,False,True,2.486720386082796e-07,0.0531898462382044,0.0624088041550452,-0.074064682672029,0.1804443751484379,-0.0526070941363584,0.1589867866127674,0.1478549958086239,0.1137673361368829,False,False,True,2.3096551123583623e-08,0.0516037970392193,0.1040401273043846,-0.1608068516225846,0.2640144457010233,-0.1249367429073268,0.2281443369857654,0.2807241534034858,0.2589103200502144,False,False,True,7.994846805704266e-05,-0.1252570670724442,0.0709795655729084,-0.2702285171036498,0.0197143829587613,-0.2457353802002716,-0.0047787539446168,0.1666855443964984,0.1453911396944063,False,False,True,5.31801940360106e-06,5.448433,5.1677237,4.9947796,4.910562
ANKRD13A,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0176037851597684,0.1510912867958478,-0.3255319028897589,0.290324332570222,-0.2736400242563435,0.2384324539368065,0.2796643770454912,0.2462470112928667,True,False,False,0.001592560997197,0.1186947662448917,0.1125143590195984,-0.1104679400742381,0.3478574725640215,-0.0718784262795337,0.3092679587693172,0.3083985790241876,0.2712022273885414,False,False,True,0.0009369715340514,0.2409589481386675,0.0833680324776044,0.0709675528099853,0.4109503434673496,0.0996314082091156,0.3822864880682194,0.2619178074978074,0.18637286413827,False,False,False,0.0020041524043936,0.4773891012347799,0.0964534602678557,0.2804675615174082,0.6743106409521515,0.3137220008900999,0.6410562015794599,0.3655851623744162,0.2689173355956287,False,False,False,0.4081186133635883,0.0491407626507173,0.0711713528761526,-0.0962224012945489,0.1945039265959836,-0.0716630837568321,0.1699446090582669,0.1733078688430193,0.1434314105391747,False,False,True,2.7687967869088684e-07,5.023948,4.698381,4.3331676,4.40072
ATP2A2,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.6681950631744018,0.1535106813386492,0.3553361541101787,0.9810539722386248,0.4080589670128285,0.9283311593359752,0.6185580699710124,0.5134999500968669,False,True,False,0.8592411308640803,0.0319117047733355,0.0802774244048371,-0.1315926869615666,0.1954160965082376,-0.1040596075975879,0.1678830171442589,0.2257509684392482,0.1578289073613319,False,False,True,8.783959860860409e-07,-0.133291696736117,0.091173821873749,-0.3191994690219849,0.0526160755497508,-0.2878518029117496,0.0212684094395154,0.2189586602400714,0.1887232316571019,False,False,True,0.0001704601700086,-0.4062539570641862,0.1162283064969337,-0.6435482647080814,-0.1689596494202911,-0.6034760147228623,-0.2090318994055102,0.2934642451509952,0.270721725482588,False,False,False,0.2131078444175669,0.3696574454870315,0.0913845045916146,0.1830101472949683,0.5563047436790947,0.2145444792360492,0.5247704117380138,0.2702218098311368,0.1876016865760195,False,False,False,0.082061722999003,4.947822,5.2682657,5.081655,4.840782
ARPC3,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.2239245269435362,0.0632769708864821,-0.3528847003191018,-0.0949643535679705,-0.331152402162371,-0.1166966517247013,0.1467990789346813,0.1291917117091836,False,False,False,6.398601995216821e-05,0.0068395870797319,0.0352900757894644,-0.0650371879789271,0.078716362138391,-0.0529336051263909,0.0666127792858549,0.0737123689577971,0.0636450939354295,False,False,True,1.7149307113657653e-15,-0.0510024816580308,0.0428731044017013,-0.1384227868124713,0.0364178234964096,-0.1236820231341116,0.0216770598180499,0.1049899453207319,0.087008477281687,False,False,True,4.9195006188332814e-12,0.0278280654370388,0.0772757352354837,-0.1299398023315656,0.1855959332056432,-0.1032973029828411,0.1589534338569187,0.2034021170945897,0.1531897659609762,False,False,True,4.968111083774683e-07,-0.3341158042900698,0.0746782009990331,-0.486641492453535,-0.1815901161266045,-0.4608720560530191,-0.2073595525271205,0.2253631295078667,0.1960466762718009,False,False,False,0.0170187362210038,9.4279175,9.254334,9.396706,9.233197
GPN3,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.1065144258166238,0.1545690955437371,-0.2085015599451574,0.4215304115784051,-0.1554152376526609,0.3684440892859085,0.3009996791950102,0.2681386455882768,True,False,False,0.0079985399248924,0.1351577051788027,0.0988919336832041,-0.0662596370470683,0.3365750474046738,-0.0323422626576513,0.3026576730152568,0.2377960838272824,0.2060854010264857,False,False,True,0.0004144819172162,0.0347923998049254,0.0835978894686554,-0.1356676848939335,0.2052524845037845,-0.1069247993514958,0.1765095989613468,0.19016499403303,0.1479743670110134,False,False,True,2.087710301269857e-06,-0.1253355021970055,0.06874768745778,-0.2656923170650186,0.0150213126710075,-0.2419900486525769,-0.0086809557414342,0.1563096436647503,0.1256023703250447,False,False,True,3.19427542709026e-06,-0.0405399190894257,0.0812495169646143,-0.2064871208456301,0.1254072826667787,-0.1784501002427988,0.0973702620639473,0.168744086660798,0.1422629772957872,False,False,True,1.8474333520798324e-06,4.745243,4.5869436,4.6056323,4.548611
VPS29,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1652299717195802,0.0991178558849421,-0.3672348354237488,0.0367748919845882,-0.3331930858492979,0.0027331424101374,0.222553949896655,0.1796176471808992,False,False,True,0.0009786100066218,-0.110704704708206,0.0552595238628424,-0.2232540908368663,0.0018446814204543,-0.204301504011726,-0.0171079054046859,0.1569543354328374,0.1281433401701532,False,False,True,2.7046793012217713e-08,-0.049312900501432,0.0466926540500318,-0.1445214496020313,0.0458956485991673,-0.1284674365215227,0.0298416355186587,0.1245188192184425,0.1008368943844106,False,False,True,3.497687039813035e-11,-0.2563898665850889,0.0658229217605489,-0.390775414452293,-0.1220043187178848,-0.3680815229636837,-0.1446982102064942,0.1951280779872446,0.1541251974798941,False,False,False,0.000427582169186,-0.3212170643743106,0.0968780511668263,-0.5190845976635349,-0.1233495310850863,-0.4856545907170394,-0.1567795380315817,0.2433772603067946,0.2209733865215886,False,False,False,0.0374417954277084,7.1970243,6.874404,7.2932105,7.01975
PPP1CC,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2186105118820935,0.0799784203896089,0.0556123339470111,0.3816086898171759,0.0830806980874104,0.3541403256767765,0.1779944048383762,0.1434904000843694,False,False,False,0.0006708988416184,0.2823112206405897,0.0602922441278731,0.1595114824134857,0.4051109588676936,0.1801901620661066,0.3844322792150728,0.1697231523323814,0.1493443621327635,False,False,False,0.0005143947615177,0.3471930281395056,0.0616754967517047,0.2214337480074196,0.4729523082715916,0.2426392085181412,0.45174684776087,0.2241416948694445,0.1765603481326597,False,False,False,0.0094240238044035,0.5008729573098758,0.092990033006515,0.3110224280788912,0.6907234865408605,0.3430827751757419,0.6586631394440097,0.3038932066901847,0.2519934534740998,False,True,False,0.503714232582685,-0.0449525630240983,0.0562080046439321,-0.15975399736398,0.0698488713157833,-0.1403581284022938,0.0504530023540971,0.1262370404045829,0.1047247772097698,False,False,True,2.4817202463392887e-09,6.354034,6.444881,6.355787,6.4885345
ATXN2,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2364091319461995,0.1356346942446011,-0.0400180332685357,0.5128362971609348,0.0065653220094647,0.4662529418829343,0.30305030426551,0.2696116063606927,False,False,True,0.0304654834101127,-0.083663395170162,0.0743714181542252,-0.2351387766727598,0.0678119863324357,-0.2096313046327307,0.0423045142924066,0.1450003294537788,0.1262849239640311,False,False,True,1.7292048538392062e-06,-0.0902182531116189,0.0601705630310372,-0.2129089015937715,0.0324723953705336,-0.192220872060758,0.0117843658375201,0.1027558055588006,0.0906563556071786,False,False,True,6.082095447524498e-08,-0.4519354669280694,0.0910979853873355,-0.6379231494622872,-0.2659477843938516,-0.6065151271515823,-0.2973558067045566,0.3548386672551502,0.2666070488408664,False,False,False,0.3008095373274531,0.1646397148148261,0.0944180263626327,-0.0282033672806197,0.357482796910272,0.0043777513438848,0.3249016782857674,0.2517377445384458,0.2041842258872758,False,False,True,0.000644426882013,5.1823974,5.1383896,4.803814,4.449038
ALDH2,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.3337025788269596,0.2665962334861261,-0.877032893315643,0.2096277356617237,-0.7854711647370767,0.1180660070831574,0.7272511313352538,0.5811835818843057,False,False,False,0.2686268755866539,-0.4522530459956762,0.1996971926553432,-0.8589846801798946,-0.0455214118114578,-0.7904937103349277,-0.1140123816564248,0.5715124637917176,0.4800700128053896,False,False,False,0.4062758265216076,-0.8042318159457498,0.2798782886639986,-1.374916998242425,-0.2335466336490747,-1.2786883773045852,-0.3297752545869142,0.932865460511305,0.8409460302012062,False,False,False,0.8573182518267402,-1.5170697675007587,0.2024392926892868,-1.930374350923313,-1.1037651840782043,-1.860578978453612,-1.1735605565479053,0.89481739066694,0.770849202350864,False,True,False,0.9999893243529474,-1.0392260574653165,0.1872669074927435,-1.4217073378585663,-0.6567447770720662,-1.3570865703789368,-0.7213655445516958,0.6107439814751662,0.528216554709504,False,True,False,0.9963556546561476,5.8788643,5.19445,6.9574246,5.6440415
MAPKAPK5-AS1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1229495000071525,0.1335355671334479,-0.3950985875516198,0.1491995875373147,-0.349236171591816,0.1033371715775109,0.2449897322135855,0.2188988344087356,False,False,True,0.0040775137321187,0.1276342100927295,0.0964397081745389,-0.0687885817578189,0.3240570019432779,-0.0357122572656677,0.2909806774511267,0.2283050920198586,0.1946047579957406,False,False,True,0.0002575280835422,0.0769415683884998,0.0846645934506786,-0.0956935766172639,0.2495767133942636,-0.066583933604538,0.2204670703815377,0.2433294127560109,0.1955802428390247,False,False,True,1.0686102347323642e-05,-0.0496897480903213,0.0913662264066318,-0.2362250774833297,0.136845581302687,-0.2047245732161591,0.1053450770355163,0.2303190004057576,0.2067758390482163,False,False,True,1.3989972933887057e-05,-0.101969732192242,0.089158724099195,-0.2840710089648615,0.0801315445803774,-0.2533047339409747,0.0493652695564906,0.2384780389038649,0.1861417032004136,False,False,True,5.279313247473806e-05,5.1305747,4.797887,4.4817624,4.477602
MAPKAPK5,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1102463303858014,0.1094414582875112,-0.3332909742350104,0.1127983134634076,-0.2957036123734818,0.0752109516018791,0.2414638402434663,0.2053666371785152,True,False,False,0.0005972876121535,-0.0586753288386443,0.096425983063928,-0.2550701661817013,0.1377195085044125,-0.2219985490473475,0.1046478913700587,0.1896484245528496,0.1574236299025614,False,False,True,3.3683149609701224e-05,-0.0722088835782016,0.0901946233281125,-0.2561200233164407,0.1117022561600373,-0.2251090282860548,0.0806912611296514,0.2434234690927136,0.1762183231362345,False,False,True,2.213595195008051e-05,0.0307093650001681,0.0814993473424215,-0.1356815236217825,0.1971002536221187,-0.107582841650331,0.1690015716506673,0.1530051117387586,0.1206354900587348,False,False,True,1.3361654436332038e-06,0.1796748291704277,0.0715518269225225,0.0335345701026953,0.3258150882381602,0.058225178989277,0.3011244793515784,0.1499845356534989,0.1319678688340453,False,False,False,5.097326291359001e-05,4.909179,4.5453115,4.263909,4.187918
ERP29,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.1386318625642886,0.0658532639162882,0.0044211345061025,0.2728425906224747,0.0270382532773235,0.2502254718512537,0.1307326632211388,0.1118939560839497,False,False,False,2.5077913942193683e-06,-0.0308277599006468,0.0368781829906558,-0.1059390993946462,0.0442835795933526,-0.0932908368649396,0.0316353170636459,0.0832264962341293,0.0708313030985415,False,False,True,2.2276746274282765e-14,-0.0193154611682738,0.0397871379455149,-0.10044333350123,0.0618124111646823,-0.0867635963775087,0.048132674040961,0.0968865495112347,0.0749870352090064,False,False,True,1.3455953031599905e-13,0.4106145287934725,0.0789693889228934,0.2493888598122777,0.5718401977746672,0.2766152833013068,0.5446137742856382,0.2767314549303856,0.2384939198530272,False,False,False,0.1332878145694868,-0.0569361798525638,0.046835161525516,-0.1525941516081886,0.038721791903061,-0.1364325984361284,0.0225602387310007,0.1039887027176367,0.0898630299703028,False,False,True,8.357666624988414e-11,7.642886,7.6242433,7.9309125,7.90966
RPL6,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0209505261215052,0.0466305661924485,-0.1159848777431568,0.0740838255001462,-0.0999697405848142,0.0580686883418036,0.0765961423984787,0.0656579768645395,False,False,True,6.816435899687607e-12,-0.0693242816899293,0.0388126603007687,-0.1483756521236348,0.0097270887437761,-0.1350639139318472,-0.0035846494480114,0.0945516988981353,0.0862223622904276,False,False,True,8.12351829968316e-13,0.0448183686522896,0.0479464933748598,-0.0529468186465631,0.1425835559511424,-0.0364617066420123,0.1260984439465916,0.1216130756317313,0.1087115979090107,False,False,True,5.1632052870358066e-11,0.2844304414007812,0.0726753925807667,0.1360547359898425,0.4328061468117199,0.1611111666223172,0.4077497161792452,0.2105617916821871,0.1894444571856628,False,False,False,0.0029210256518653,-0.022656345167273,0.0661047995170765,-0.1576713817156299,0.1123586913810836,-0.1348603953215386,0.0895477049869924,0.1460739059682281,0.1099403679984186,False,False,True,2.472598819870468e-08,11.051289,10.895007,10.94162,10.895641
OAS1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.4515093599176666,0.2071045348281284,0.0294247319063881,0.8735939879289452,0.1005542034572686,0.8024645163780646,0.5430622231180146,0.4477790306687155,True,False,False,0.4081956128656117,0.8515682647561561,0.1523311607941602,0.5413090110173182,1.161827518494994,0.5935546575468038,1.1095818719655084,0.4979391864731797,0.4602873243794643,False,True,False,0.986197793460284,0.7473153232186175,0.1209783921751575,0.5006346102486897,0.9939960361885452,0.5422297761254846,0.9524008703117504,0.5157334322445848,0.3927893920953291,False,True,False,0.9752756929799152,0.3211819613751319,0.1068015712625229,0.1031334870244441,0.5392304357258195,0.1399556639229686,0.5024082588272951,0.2609432919925513,0.240513496141707,False,False,False,0.0521943117186398,-0.3553493096273831,0.1452196353631561,-0.6519515914485488,-0.0587470278062176,-0.6018402054278086,-0.1088584138269576,0.4239061619695392,0.2944418864659482,False,False,False,0.1635962417612788,4.5751104,4.8462067,4.8665366,5.1437087
DDX54,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1931727083227009,0.1169489322655815,-0.4315177866310968,0.0451723699856949,-0.3913520038905407,0.0050065872451388,0.250309242599609,0.1911754708268592,False,False,False,0.0066434048380014,0.0590017163623152,0.0828218433441568,-0.1096849999685309,0.2276884326931615,-0.0812792507461097,0.1992826834707402,0.1954194956410877,0.161417432541822,False,False,True,3.836261377172187e-06,0.0115222384529333,0.0654929450802401,-0.1220210009340049,0.1450654778398716,-0.0995030135034213,0.122547490409288,0.1412663714985677,0.1135098165538294,False,False,True,1.0179909908336088e-08,0.0782930121069866,0.0749358788303585,-0.0746977525412606,0.2312837767552339,-0.0488619698489314,0.2054479940629047,0.1468782187808492,0.119135525479407,False,False,True,1.9321291371920264e-06,0.1140422225978235,0.0576846889383207,-0.003775249691402,0.2318596948870491,0.0161301832594914,0.2119542619361556,0.1422402180546325,0.11094267776073,False,False,False,1.039480285204005e-07,5.1947966,4.7743483,4.6796565,4.68012
TESC,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.1730743449431519,0.1855270416246381,-0.205034769930429,0.5511834598167329,-0.1413160278946248,0.4874647177809287,0.4702775658007385,0.4037948975476229,True,False,False,0.0438633392493406,-0.2745704827897384,0.1061664463864521,-0.4908041296433487,-0.058336835936128,-0.4543917856273186,-0.0947491799521581,0.3290792858692611,0.2727531012179398,False,False,False,0.0207663030212334,-0.5258055428032936,0.102840497136234,-0.7355022225129899,-0.3161088630935973,-0.7001432839428663,-0.3514678016637209,0.4850227830137117,0.3514515141572772,False,True,False,0.5982417912867886,-0.201825489777453,0.1381041343253815,-0.4837819763271857,0.0801309967722795,-0.436167556385302,0.0325165768303958,0.3212408197469144,0.283149107048639,False,False,True,0.0194525755789006,0.2530468095944771,0.3990103740637186,-0.5619076359366661,1.0680012551256204,-0.4242198994884597,0.930313518677414,1.1629589142449883,0.9544783805242714,False,False,False,0.2703267873764441,4.8499517,4.4959884,4.517574,4.1200724
FBXO21,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0890230947236223,0.131054466001099,-0.3561156312400063,0.1780694417927617,-0.3111053425045278,0.1330591530572832,0.3206320871277095,0.2355689575271113,True,False,False,0.001846059627261,-0.1133566005108914,0.0993358829603784,-0.3156781528190326,0.0889649517972496,-0.2816085153148901,0.0548953142931071,0.2408387234126555,0.1926747080710819,False,False,True,0.0002360862114092,-0.1591011252069398,0.0731567365126718,-0.3082712009289809,-0.0099310494848987,-0.2831182249674238,-0.0350840254464559,0.1619640330403995,0.1537379189589801,False,False,False,2.807792970537145e-05,-0.3452304008795293,0.1011047048271658,-0.5516480254203775,-0.138812776338681,-0.5167899677868624,-0.1736708339721962,0.3659205739548217,0.2770475101086094,False,False,False,0.0681106391994876,0.1808833233427845,0.1190460211883259,-0.0622609418104018,0.4240275884959709,-0.021181365298017,0.3829480119835861,0.2656865157699015,0.2278911511412648,False,False,True,0.0059161023375265,4.8460174,4.6477675,4.43947,4.2559605
PEBP1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.2470850656440106,0.0927954123576144,0.0579655123777282,0.436204618910293,0.089835836457405,0.4043342948306163,0.2230465101732348,0.1736963099224148,False,False,False,0.0051909156867613,-0.0040459075934987,0.0441351675009204,-0.0939378513106316,0.0858460361236341,-0.078800630870957,0.0707088156839595,0.0889394384265181,0.0758326350276493,False,False,True,5.873492654468181e-13,0.0930906189216073,0.0394065891145042,0.012738703809323,0.1734425340338917,0.0262875994541198,0.1598936383890949,0.1143071563646195,0.0902937605193309,False,False,False,6.942807524018653e-12,-0.2718556645317573,0.1038275420915656,-0.4838322944728932,-0.0598790345906214,-0.4480354791579093,-0.0956758499056052,0.2660753833835685,0.2354299106214121,False,False,False,0.0178974373380453,-0.147490895502593,0.1127699629516438,-0.3778166930347355,0.0828349020295495,-0.3389028152324496,0.0439210242272635,0.26377731898042,0.2153257345677772,False,False,True,0.0019609190530257,7.165171,7.327297,8.014478,7.7052855
TAOK3,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.2526210255788517,0.0676243822247834,-0.3904413405204228,-0.1148007106372807,-0.3672159361342011,-0.1380261150235023,0.1211678617204227,0.1149322346745655,False,False,False,0.0004589601424924,0.0096787485208226,0.0611613321030531,-0.1148910975765752,0.1342485946182204,-0.0939143432364278,0.113271840278073,0.1252175513169019,0.101749523034605,False,False,True,1.8429189050343874e-09,0.0087670135133345,0.0464863089076057,-0.0860207879980766,0.1035548150247457,-0.0700377211441856,0.0875717481708547,0.1023581355809511,0.0799543287576594,False,False,True,3.946218053958522e-12,-0.2843095924825672,0.0696120403255972,-0.426431089479319,-0.1421880954858154,-0.4024308165167075,-0.166188368448427,0.2723209309848662,0.1687468714055504,False,False,False,0.0020901728179318,-0.0743322191072954,0.0619363001478265,-0.2008333489680492,0.0521689107534583,-0.1794607994664437,0.0307963612518528,0.1521118988110261,0.1150024321281789,False,False,True,6.330921702465519e-08,6.9315453,6.541204,6.324339,6.071144
SUDS3,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.6680278095580965,0.1417650550317471,0.3791068037108285,0.9569488154053644,0.4277956142052868,0.9082600049109062,0.3998766676138986,0.3370964798247075,True,True,False,0.8776187783002197,0.061354860569658,0.0828110172224536,-0.107309805745794,0.23001952688511,-0.0789077696029872,0.2016174907423032,0.2402224977820205,0.1480753926255658,False,False,True,4.159135788362949e-06,0.1400227463602737,0.0740624119364619,-0.0109940447565001,0.2910395374770477,0.0144703233372035,0.2655751693833439,0.2266379710243186,0.1796532084220231,False,False,True,1.580867317324041e-05,0.3014516597434664,0.0961817427806477,0.1050848645194551,0.4978184549674777,0.138245623347356,0.4646576961395768,0.2310142456257631,0.1861230242736589,False,False,False,0.0238307683306035,0.4367242376635006,0.0983204627146045,0.2359106664275046,0.6375378088994966,0.2698384107611704,0.6036100645658309,0.367981597862486,0.2819744430870125,False,False,False,0.2623778130453282,4.636498,5.1566577,4.649893,4.634384
RPLP0,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.3488575880277277,0.0579430685592566,0.2307680514612682,0.4669471245941872,0.2506684358255058,0.4470467402299497,0.1851962607024791,0.1608888658786474,False,False,False,0.0068887996830985,0.0009330821567847,0.0451007529786644,-0.0909255099347458,0.0927916742483152,-0.0754571186610722,0.0773232829746417,0.1121855979016609,0.0884956949979243,False,False,True,8.720576693117445e-13,0.1109972256586101,0.0490524430018038,0.0109769543106292,0.211017497006591,0.0278423173447813,0.1941521339724389,0.1309922532241403,0.1062513257967365,False,False,False,2.8541348489111113e-09,0.5586511366822875,0.0830288492577769,0.389137582773513,0.7281646905910619,0.4177635939726911,0.6995386793918839,0.3412156595075497,0.2663835280266138,False,True,False,0.7573239609120748,0.2121802293532243,0.0641612651751375,0.0811347436109644,0.3432257150954843,0.1032750686347119,0.3210853900717367,0.1234641692964829,0.112328175112888,False,False,False,4.969803855907035e-05,10.087056,10.274694,10.345989,10.4152975
PXN,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.6653220150913657,0.1586032483164803,-0.9885597130133228,-0.3420843171694085,-0.9340878722669744,-0.3965561579157567,0.4364770030145158,0.3975066404768403,False,True,False,0.8474194171196461,-0.7574766745700428,0.1260240318983934,-1.0141550973307651,-0.5007982518093204,-0.97093211530622,-0.5440212338338655,0.4250962911829165,0.3939606396227145,False,True,False,0.975333516210068,-0.4200985270504976,0.0905034711572766,-0.6046394222461171,-0.2355576318548781,-0.573522238197562,-0.2666748159034332,0.2984033635462492,0.2551821308374189,False,False,False,0.1920358430035222,-1.276328576758894,0.1803652605464493,-1.6445663229185148,-0.9080908305992736,-1.5823814556765818,-0.9702756978412064,0.845139628525397,0.7839259239681206,False,True,False,0.9999187825845592,0.2936223234908221,0.158220047153186,-0.0295325095187203,0.6167771565003646,0.0250649685653251,0.5621796784163191,0.3322155267908633,0.2942024416795845,False,False,False,0.101022534516323,6.5554132,5.2508206,4.038868,3.298938
COX6A1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.0240516215999888,0.0563109397697343,-0.1388148356715608,0.0907115924715832,-0.1194750013619034,0.0713717581619258,0.1131026674615082,0.0889525820482632,False,False,True,6.528242853729505e-10,-0.0677646823607372,0.041336408382892,-0.1519562761899859,0.0164269114685114,-0.1377789577089084,0.0022495929874339,0.0785118781494727,0.0732633182435338,False,False,True,3.655614323580424e-12,-0.0905576499242077,0.0351398939444226,-0.1622095700402187,-0.0189057298081968,-0.1501276627571808,-0.0309876370912347,0.0902451685977904,0.0711486360155256,False,False,False,3.411203597284696e-13,0.1342732618967628,0.0704136736603051,-0.0094848676284753,0.2780313914220011,0.0147917859539101,0.2537547378396156,0.1777572222655048,0.1193249222084727,False,False,False,6.5955188994359465e-06,-0.0731213418559701,0.0489063264226813,-0.1730095420720293,0.026766858360089,-0.1561332856615612,0.0098906019496209,0.1187121437968327,0.0942367484177026,False,False,True,4.995985638229e-10,8.5315485,8.309456,8.519931,8.360424
TRIAP1,unclassified,no quadrant rule satisfied,0.5,p95,p99,-0.1644065694539677,0.1157396949541316,-0.4002871895060332,0.0714740505980976,-0.3605367159281394,0.0317235770202038,0.2674177218569339,0.2338276238113311,False,False,True,0.0033735962875196,0.1550599107580094,0.0890257039042608,-0.0262624681493113,0.3363822896653301,0.0042710447181292,0.3058487767978896,0.2118482125354905,0.1689260502299214,False,False,True,0.0002480231441335,-0.0672061210801944,0.0742664529428133,-0.2186389615427804,0.0842267193823914,-0.193104439437668,0.058692197277279,0.1756656199198333,0.1310890860888786,False,False,True,9.826295071621055e-07,0.0694516843700075,0.0908311863775001,-0.1159912953441563,0.2548946640841714,-0.084675257825626,0.223578626565641,0.2211397630198303,0.1541052228215276,False,False,True,2.3847492252918674e-05,0.015947716680174,0.0593670838290895,-0.1053059449527199,0.137201378313068,-0.0848199628247141,0.1167153961850622,0.1505062675848982,0.1207358950295031,False,False,True,2.13925686140625e-09,5.3884735,4.938035,4.6949787,4.6085134
SRSF9,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.068058966367818,0.0681254885971952,-0.0707826168765888,0.2069005496122249,-0.0473851089123841,0.1835030416480202,0.1537462564474618,0.1259609336359082,False,False,True,2.158300004325469e-07,0.0814211594117395,0.0526290100271151,-0.0257705490404194,0.1886128678638984,-0.0077201603954533,0.1705624792189323,0.0992673019474236,0.0849993399574975,False,False,True,2.1889112068497234e-09,0.0134725730230634,0.0546891766670227,-0.0980412671710351,0.124986413217162,-0.0792378648920844,0.1061830109382113,0.1396771984580294,0.1177196837142736,False,False,True,2.3040961080394687e-10,0.5133204389671976,0.0882570276712921,0.3331329191867225,0.6935079587476727,0.3635614592075626,0.6630794187268325,0.3327642815200612,0.2617676766242662,False,True,False,0.5594823362877972,0.2294500891292014,0.0412927835020109,0.1451120877369243,0.3137880905214785,0.1593611154855858,0.299539062772817,0.154911998270384,0.103277736491601,False,False,False,1.5210969642450699e-07,7.0508056,6.9863358,6.764372,6.9392676
DYNLL1,unclassified,no quadrant rule satisfied,0.5,p95,p99,0.3599198603063068,0.112715543075722,0.1302025433499821,0.5896371772626315,0.1689143804480934,0.5509253401645203,0.3436930088820802,0.2625043520029627,False,False,False,0.1115513678460244,0.040501723427761,0.073546582408329,-0.1092936805728949,0.1902971274284169,-0.0840691058507902,0.1650725527063122,0.2367116575391121,0.1476310665075502,False,False,True,2.627525529412211e-07,-0.0078044567570116,0.0779766239112005,-0.1668025128193962,0.151193599305373,-0.1399923482289887,0.1243834347149655,0.2110649512412571,0.1623806633350006,False,False,True,2.470656160452379e-07,-0.0822853281799316,0.0949640536271853,-0.276166062019198,0.1115954056593346,-0.2434251281516059,0.0788544717917426,0.2332577620997565,0.2180538090304546,False,False,True,6.235415368838479e-05,-0.0344443405262072,0.0732280545416049,-0.1840081926599062,0.1151195116074917,-0.1587391627556129,0.0898504817031984,0.1499498396896271,0.1268807398447145,False,False,True,2.599734990333176e-07,7.9800553,8.367374,8.488231,8.27322
