gene,green,red,matched,gap_pp,residual_pp,closed
Slc39a10,0.09350649350649351,0.13076923076923078,0.12171835443053333,-3.7262737262737264,-0.9050876338697444,0.7571065089802643
Nabp1,0.8779220779220779,0.7938461538461539,0.8241602393936351,8.407592407592402,3.0314085547481273,0.6394439207102094
Stat4,0.7194805194805195,0.6169230769230769,0.5395939012978852,10.25574425574426,-7.73291756251917,0.2459915760684116
Stat1,0.7012987012987013,0.7861538461538462,0.6170371105402771,-8.48551448551449,-16.91167356135691,-0.9930050900539509
Gls,0.6077922077922078,0.47846153846153844,0.5274638721420152,12.933066933066934,4.900233368047674,0.6211081722991101
Nab1,0.44935064935064933,0.3384615384615385,0.3679991203996038,11.088911088911086,2.9537581938065327,0.7336295538738433
Nemp2,0.08311688311688312,0.06615384615384616,0.053014461009239525,1.6963036963036957,-1.3139385144606637,0.2254108050794318
Mfsd6,0.22337662337662337,0.18,0.1647516519237591,4.337662337662337,-1.5248348076240896,0.6484662269848656
Inpp1,0.32987012987012987,0.1753846153846154,0.22159751746365186,15.448551448551449,4.621290207903647,0.7008593185390875
Hibch,0.06493506493506493,0.06923076923076923,0.06812403291938728,-0.42957042957043057,-0.1106736311381959,0.7423620819317818
Ormdl1,0.17922077922077922,0.14153846153846153,0.1687136935211198,3.7682317682317694,2.717523198265828,0.2788333188059138
Asnsd1,0.13506493506493505,0.14461538461538462,0.13420618507297485,-0.9550449550449563,-1.0409199542409764,-0.08991723242177407
Stk17b,0.9142857142857143,0.8015384615384615,0.7985525661339279,11.274725274725272,-0.2985895404533645,0.9735169121040388
Gtf3c3,0.08311688311688312,0.06923076923076923,0.0702637472363393,1.3886113886113882,0.10329780055700621,0.9256107206060696
